Key,O1,O1_Std,I1,I1_Std,I1N,I1N_Std
edges,0.9981921667794328,0.0008169031856885438,0.9781257678124813,0.006142285520317013,0.9498795582433452,0.014852351324037727
silhouette,0.997528340686535,0.0012059889376165923,0.981525608550181,0.005532236342861122,0.9547350907363772,0.013554369509974839
cue-conflict,0.9987683257076329,0.00038391117579683474,0.9692943761986583,0.003589924513535441,0.959885980457709,0.004735549669005178
