Key,O1,O1_Std,I1,I1_Std,I1N,I1N_Std
edges,0.9992549105049913,0.000441593709109652,0.995529711260642,0.002444826517597341,0.9907947668622322,0.004989328569959941
silhouette,0.9982522484403189,0.0010713797740717452,0.9886981042737079,0.005685354859836878,0.9776694111926986,0.011034132496217382
cue-conflict,0.9991842895060463,0.0003124430793570078,0.9832262451622296,0.0021930266201110387,0.9791149567630134,0.0027399893567084115
