Key,O1,O1_Std,I1,I1_Std,I1N,I1N_Std
edges,0.9998976202035872,4.791696648113861e-05,0.9988718292293874,0.00021929741757401158,0.9969546018484692,0.0005904317341119517
silhouette,0.9998237132160528,3.915105205606595e-05,0.9987215909136091,0.0001718037180796206,0.9934135783404152,0.0009979064626353025
cue-conflict,0.9997454687626315,7.898835408842585e-05,0.9966886341038952,0.00014732558107392386,0.9955457800460575,0.00020381529866659697
