Key,O1,O1_Std,I1,I1_Std,I1N,I1N_Std
edges,0.9998892919357851,5.3477078304309756e-05,0.9990364625853912,0.00021909056075189212,0.9963367802547314,0.0009249304308769424
silhouette,0.9996995548758122,0.00014416099146918646,0.9973698217579756,0.0005834858436523662,0.9908120830956895,0.0019596226015324014
cue-conflict,0.9990501174324372,0.00037567007102347257,0.9931713294598892,0.00046087589398996194,0.9921792447412383,0.0005102004475316842
