Key,O1,O1_Std,I1,I1_Std,I1N,I1N_Std
edges,0.9923507169977495,0.0039088685455097175,0.9627399245089873,0.008276748098428727,0.9099377517846061,0.02352957824408081
silhouette,0.9967896944973488,0.0009124302413589592,0.9785814908995869,0.007068600643309061,0.9460454355107549,0.017951642911623687
cue-conflict,0.9975080615597047,0.0009916426980910306,0.9690159990999906,0.002528063313524744,0.9648250772184104,0.0029876667785382165
