Key,O1,O1_Std,I1,I1_Std,I1N,I1N_Std
edges,0.9996588274571874,0.00020139498445731165,0.9956993372097849,0.0010896395741634343,0.9828521004816503,0.004208653240340264
silhouette,0.9997102600366736,0.00012349516441251485,0.9963123190218031,0.0006540807921137661,0.9861478868870719,0.002475945437402226
cue-conflict,0.9990360104283876,0.000333387154371519,0.9917904477695263,0.0005813293821385482,0.988358487588098,0.0008349719676296484
