Key,O1,O1_Std,I1,I1_Std,I1N,I1N_Std
edges,0.9992929513414321,0.00047730139809692247,0.9947240559004719,0.0013745747744537905,0.9863062866410001,0.0033679884229039737
silhouette,0.9993084259231197,0.00018589777570042604,0.994867957929943,0.0007642773117722496,0.9822803479467292,0.0026929154886026615
cue-conflict,0.9987595201347554,0.0002663088661730397,0.9908192240412654,0.000410929304168845,0.9878284105134751,0.0005936220941798668
