Key,O1,O1_Std,I1,I1_Std,I1N,I1N_Std
edges,0.9948052586184897,0.0018298661195278738,0.9724314634865724,0.009531746141350697,0.9273205645186806,0.025055824519666103
silhouette,0.9974596831745061,0.0011054143342494496,0.9793581697511661,0.005521611352990631,0.9507744218091757,0.013389938843502888
cue-conflict,0.9976381653286015,0.0008242822706268586,0.9560435039899723,0.0029321980221517796,0.9429055018767818,0.00374035601054304
