Key,O1,O1_Std,I1,I1_Std,I1N,I1N_Std
edges,0.9964244247727339,0.0017342461647268563,0.9829535744334578,0.0088927271546711,0.9674379772121565,0.017391821551891767
silhouette,0.9981385576466468,0.000978061294153092,0.9842731151765649,0.004498983564213853,0.9598273827417912,0.011660348239128322
cue-conflict,0.9969256044220864,0.001093883058654433,0.9692008396774924,0.0026701678387837987,0.9646173722780587,0.002960796849659109
