Key,O1,O1_Std,I1,I1_Std,I1N,I1N_Std
edges,0.9996366671729021,9.482305535915313e-05,0.9979199094251687,0.0003253755486496533,0.995183294149378,0.0007945609016913134
silhouette,0.9997058588318473,0.00011470561216392057,0.9975974625273553,0.00037240033288421265,0.9913561763348244,0.0011799492441058473
cue-conflict,0.9995045916007612,0.00016194724474049955,0.9952376132902108,0.0002557369976713052,0.9934967339604382,0.0003127074348847544
