,image domain,model,accuracy corr,accuracy corr std,human accuracy ceiling,model accuracy ceiling,dprime corr,dprime corr std,human dprime ceiling,model dprime ceiling,accnorm corr,accnorm corr std,dpnorm corr,dpnorm corr std
0,edges,alexnet,0.2799423725215128,0.1095597597068078,0.8756914808072016,1,0.0011254681630937,0.2804347124108808,0.848716621579829,1,0.29915280310762293,0.11707805763334551,0.001221664236916308,0.30440404284786543
1,edges,resnet18,0.4133397060161494,0.1488918532136333,0.8756914808072016,1,0.4551910666957813,0.2325968402946027,0.848716621579829,1,0.44170423568482686,0.15910922968735022,0.4940971814053216,0.25247736961884465
2,edges,resnet34,0.3674222967174885,0.1221366082694721,0.8756914808072016,1,0.5299692461823537,0.2044049476406252,0.848716621579829,1,0.39263584500353105,0.13051796481099856,0.575266805368153,0.2218758580383873
3,edges,resnet50,0.3816595349382386,0.1186687670019013,0.8756914808072016,1,0.4473251578150333,0.2041510462314301,0.848716621579829,1,0.4078500824334903,0.1268121505515071,0.4855589571484599,0.2216002551546383
4,edges,resnet101,0.3727584615054319,0.1264145080373296,0.8756914808072016,1,0.4622578521767355,0.1923044853749901,0.848716621579829,1,0.39833819238231094,0.13508942605654356,0.5017679795452796,0.20874114442778918
5,edges,vgg11,0.3199662850854265,0.1212068099020786,0.8756914808072016,1,0.3920484499792375,0.2209057360310787,0.848716621579829,1,0.34192326878233636,0.12952436107239598,0.42555763564342763,0.2397870026789688
6,edges,vgg13,0.4039290454051752,0.128579262972948,0.8756914808072016,1,0.4881950958170781,0.2049222924129229,0.848716621579829,1,0.43164778915438573,0.13740273254601237,0.5299221326334408,0.22243742133017727
7,edges,vgg16,0.372015646144908,0.1290111358214009,0.8756914808072016,1,0.3063709509350531,0.2854857285359211,0.848716621579829,1,0.39754440294882654,0.13786424172033657,0.33255710491051427,0.3098867796878728
8,edges,vgg19,0.3139033405469333,0.117507813329175,0.8756914808072016,1,0.4000733226104674,0.2230309346334117,0.848716621579829,1,0.3354442679885679,0.1255715289823394,0.43426841060878385,0.24209384636762374
9,edges,densenet121,0.3726255820639167,0.1207067709067516,0.8756914808072016,1,0.3613377867922416,0.2120081433997054,0.848716621579829,1,0.398196194380913,0.12899000799905513,0.39222206904294304,0.23012891454387702
10,edges,densenet169,0.391186018114589,0.1132841018640561,0.8756914808072016,1,0.2912731403222246,0.254860913531246,0.848716621579829,1,0.4180302995985206,0.12105797459281581,0.31616885343769807,0.27664439889004777
11,silhouette,alexnet,0.5327267900814405,0.1278578310108541,0.9322117479877028,1,0.7301539224805185,0.1908852661898206,0.9545539676335728,1,0.5517562375635439,0.13242501990710753,0.7473330331040864,0.1953764275782902
12,silhouette,resnet18,0.6584355209307495,0.1128966204971219,0.9322117479877028,1,0.7671291478488395,0.0998937009954932,0.9545539676335728,1,0.6819553896499246,0.11692938241309106,0.7851782140631077,0.10224400671482593
13,silhouette,resnet34,0.7946079882085063,0.0535061166929864,0.9322117479877028,1,0.8441195704694708,0.0679309837959774,0.9545539676335728,1,0.822992051600854,0.05541740003097062,0.8639800725282002,0.06952926855412034
14,silhouette,resnet50,0.832851384149798,0.055609367682284,0.9322117479877028,1,0.8678865724165725,0.0674872122107864,0.9545539676335728,1,0.8626015337014148,0.05759578090858565,0.8883062660965051,0.0690750558812095
15,silhouette,resnet101,0.8000850563170412,0.0662256946132723,0.9322117479877028,1,0.8408213285708415,0.0763723817127722,0.9545539676335728,1,0.8286647651731948,0.06859133193632942,0.8606042293722258,0.07816927624916234
16,silhouette,vgg11,0.5573383120562928,0.1025295679474872,0.9322117479877028,1,0.7951802803257427,0.1175973664265036,0.9545539676335728,1,0.577246903733122,0.10619201005654873,0.8138893354726184,0.12036420517745897
17,silhouette,vgg13,0.6126764982582786,0.1165100746696333,0.9322117479877028,1,0.7951346242453561,0.1171282809010023,0.9545539676335728,1,0.6345618163316245,0.12067191219750152,0.8138426051929001,0.11988408297614672
18,silhouette,vgg16,0.704016073941861,0.0878709821202555,0.9322117479877028,1,0.8335046055882512,0.0942306464885776,0.9545539676335728,1,0.7291641182209654,0.09100980725649956,0.853115358038925,0.0964477114803784
19,silhouette,vgg19,0.6126942334781266,0.106838072975467,0.9322117479877028,1,0.757514249287124,0.1588668946231694,0.9545539676335728,1,0.6345801850683913,0.11065441849558805,0.775337095521001,0.162604725610754
20,silhouette,densenet121,0.743990283005048,0.0916783577311773,0.9322117479877028,1,0.8920269970551297,0.050838643452223,0.9545539676335728,1,0.7705662395389317,0.09495318551564862,0.9130146682704795,0.05203477847653517
21,silhouette,densenet169,0.8427831859178092,0.0501560675740992,0.9322117479877028,1,0.8249545167619172,0.1021142765749845,0.9545539676335728,1,0.8728881077535796,0.051947684349490264,0.8443641021473098,0.10451682814598433
22,cue-conflict,alexnet,0.3379316142085765,0.1889475517348777,0.9575353848661046,1,0.4771741499886108,0.2568191190090928,0.9664476361046984,1,0.34534359596465364,0.19309180976647447,0.48538655733682934,0.26123910533937417
23,cue-conflict,resnet18,0.4677217459862989,0.1486931662404912,0.9575353848661046,1,0.6854435749064471,0.1365633578378872,0.9664476361046984,1,0.4779804637339414,0.1519545096279957,0.6972404039079453,0.1389136819772649
24,cue-conflict,resnet34,0.3914297849255353,0.1888712532993082,0.9575353848661046,1,0.7651498448159979,0.0992461732659178,0.9664476361046984,1,0.4000151622701438,0.1930138378484941,0.7783184588496901,0.10095424987197671
25,cue-conflict,resnet50,0.554721075372254,0.1196228509823197,0.9575353848661046,1,0.8135756713938311,0.0793831847898817,0.9664476361046984,1,0.566887982277368,0.12224658416326926,0.8275777182822596,0.08074940936451336
26,cue-conflict,resnet101,0.6209888972844524,0.0849226236482947,0.9575353848661046,1,0.6257447769075885,0.1579698273410701,0.9664476361046984,1,0.6346092813617998,0.08678526363429749,0.6365141595409686,0.16068856759739703
27,cue-conflict,vgg11,0.4014353037875912,0.1941857870552509,0.9575353848661046,1,0.6226122623519785,0.1801213860570248,0.9664476361046984,1,0.4102401359572219,0.1984449372809964,0.6333277328328342,0.1832213657907579
28,cue-conflict,vgg13,0.483015229854854,0.1686300829444356,0.9575353848661046,1,0.8034431959279464,0.1118871601665657,0.9664476361046984,1,0.4936093853616599,0.1723287102576484,0.8172708578125484,0.11381279452111978
29,cue-conflict,vgg16,0.4108072093049234,0.2006566812298103,0.9575353848661046,1,0.6879159685268468,0.1457068512189085,0.9664476361046984,1,0.41981759901872423,0.2050577600220194,0.6997553486672454,0.14821453948254246
30,cue-conflict,vgg19,0.3293545240209722,0.2440597309139445,0.9575353848661046,1,0.7014497587077879,0.1388288911551609,0.9664476361046984,1,0.33657838121776645,0.24941278519140175,0.7135220621906053,0.14121820626348117
31,cue-conflict,densenet121,0.4470721839789078,0.2131395049910122,0.9575353848661046,1,0.7634914660416259,0.0869629986635441,0.9664476361046984,1,0.4568779870821829,0.2178143742724569,0.7766315385417226,0.08845967565089694
32,cue-conflict,densenet169,0.4348502276924294,0.1711058014083597,0.9575353848661046,1,0.6944407067011193,0.1518673262127408,0.9664476361046984,1,0.44438796201134084,0.1748587295899028,0.706392380870289,0.15448103935242696
