,image domain,model,accuracy corr,accuracy corr std,human accuracy ceiling,model accuracy ceiling,dprime corr,dprime corr std,human dprime ceiling,model dprime ceiling,accnorm corr,accnorm corr std,dpnorm corr,dpnorm corr std
0,edges,alexnet,0.0337154963466782,0.0273606791836343,0.5956143677537183,1,-0.0193417179370649,0.0669984332781549,0.5510900158543656,1,0.04368647211386875,0.03545228982785284,-0.026054561847433662,0.09025128115335039
1,edges,resnet18,-0.0020738423655504,0.0224389380195889,0.5956143677537183,1,-0.0034045787881467,0.0620613642716006,0.5510900158543656,1,-0.0026871577312579994,0.029074999518854217,-0.0045861907866127155,0.08360072559283242
2,edges,resnet34,0.0103819210499662,0.0184858660348491,0.5956143677537183,1,0.0573831030073829,0.0418115519999819,0.5510900158543656,1,0.013452256486872724,0.02395285131585243,0.07729880102524099,0.05632290115414797
3,edges,resnet50,0.0111710819904818,0.017107510935912,0.5956143677537183,1,-0.0037502331642872,0.0365975548450211,0.5510900158543656,1,0.014474802827780615,0.02216686332464621,-0.0050518098877852455,0.049299305225994114
4,edges,resnet101,0.0387403780252361,0.0275517914825352,0.5956143677537183,1,-0.0230252332796769,0.0452893595766892,0.5510900158543656,1,0.05019740557510601,0.03569992142225985,-0.031016498456287907,0.06100773591885885
5,edges,vgg11,-0.0385044774890803,0.0239546757856884,0.5956143677537183,1,-0.0277114393011071,0.0484091097585603,0.5510900158543656,1,-0.04989174013009967,0.031038999543346445,-0.037329125132597375,0.06521024390323688
6,edges,vgg13,-0.0200157094595857,0.0213301494851286,0.5956143677537183,1,-0.0175863462356796,0.0539408981541827,0.5510900158543656,1,-0.0259351285875891,0.027638299347134822,-0.02368996110680687,0.07266192546273599
7,edges,vgg16,0.0089194100193901,0.0272123457437546,0.5956143677537183,1,0.0115545148056441,0.0563535522937465,0.5510900158543656,1,0.011557224401432784,0.03526008845498184,0.01556468880377159,0.07591192873029842
8,edges,vgg19,-0.0070586063567571,0.0156896095419941,0.5956143677537183,1,-0.0104577744624619,0.0352718917259179,0.5510900158543656,1,-0.00914610915397742,0.020329633670107462,-0.014087307673770862,0.04751355011169027
9,edges,densenet121,0.0398760504596321,0.0402212274925773,0.5956143677537183,1,-0.050763938455048,0.0520700012270716,0.5510900158543656,1,0.051668940255348635,0.052116199482057125,-0.06838235250870757,0.0701417046707567
10,edges,densenet169,0.0418195601215279,0.0346878599957067,0.5956143677537183,1,0.0355100099086371,0.0453679549654336,0.5510900158543656,1,0.05418722086360106,0.04494640128711993,0.047834310911679334,0.061113609059167656
11,silhouette,alexnet,0.0963640547593086,0.0324091206250935,0.7179606087145742,1,0.1876111216345084,0.0543971747874826,0.4129089699833499,1,0.11372730746508877,0.038248722879182455,0.2919654226194879,0.08465433172492809
12,silhouette,resnet18,0.1606976335560669,0.0739295014588636,0.7179606087145742,1,0.1491742134686569,0.074429170048279,0.4129089699833499,1,0.18965276239144122,0.0872504085071278,0.2321488827520288,0.11582865610013197
13,silhouette,resnet34,0.214119514647529,0.0644756470958024,0.7179606087145742,1,0.2258120139618579,0.0732061973841683,0.4129089699833499,1,0.25270040719454906,0.0760931216477953,0.3514146683551663,0.1139254334786886
14,silhouette,resnet50,0.2199660957367092,0.0577648895555763,0.7179606087145742,1,0.2027986158333982,0.0621009507962629,0.4129089699833499,1,0.2596004481570174,0.0681731935375968,0.3156006054576798,0.09664315306224318
15,silhouette,resnet101,0.1909919847162679,0.0676069917567823,0.7179606087145742,1,0.1749517461326681,0.0719363424024354,0.4129089699833499,1,0.22540566836303993,0.07978868425075876,0.2722645654086126,0.11194925134632343
16,silhouette,vgg11,0.1136674892835851,0.0438466027147815,0.7179606087145742,1,0.1669132290507853,0.0618571925572808,0.4129089699833499,1,0.13414854257458722,0.051747055275938966,0.2597548111008798,0.09626381000069464
17,silhouette,vgg13,0.1925815314240356,0.0556499007693503,0.7179606087145742,1,0.2016013283934106,0.0635102159604988,0.4129089699833499,1,0.2272816258205789,0.06567711779050289,0.31373735486588394,0.09883628903240506
18,silhouette,vgg16,0.1034799554359916,0.0489382174673789,0.7179606087145742,1,0.1315044932299236,0.0589246121929737,0.4129089699833499,1,0.12212537898843327,0.05775609711118293,0.2046507936615526,0.09170005035803043
