,accuracy,dprime
airplane,0.9,3.6904671113600616
bear,0.45999999999999996,1.7706510414902326
bicycle,1.0,5.0
bird,0.5700000000000001,1.967124717950791
boat,0.42000000000000004,1.8518554314899722
bottle,1.0,5.0
car,0.4,1.5374034500341298
cat,0.6,2.532353809172822
chair,0.8800000000000001,5.0
clock,0.6,2.510476347622025
dog,0.8,3.2505367793883755
elephant,0.62,2.1961638363433087
keyboard,0.6,1.9812814255242184
knife,0.75,2.7282386608279046
oven,0.5599999999999999,1.8715146993265783
truck,0.7,2.290773264802416
