,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,category
airplane1.png,1.9573104,0.007829649,0.00015229777,0.8460251,1.0065197,0.011829583,0.0065534995,0.7047829,0.804334,0.5937625,0.92572886,0.0011218524,0.28891623,1.2040067,1.2742972,1.8716701,0.13509025,0.29950157,0.0075297826,0.06453993,5.714207,0.7578659,0.9820379,0.63433826,4.1621113,1.6102673,0.7414193,0.3698812,0.7816912,0.474108,0.32495302,0.8490811,0.00027412784,0.63923794,0.05254946,0.03765118,0.13461298,0.306614,0.44603896,0.09182012,2.433242,0.3019643,0.47770768,0.055093333,0.2401376,1.2881132,0.18972823,1.7581329,0.15270565,0.21585289,0.013349076,0.47931874,0.029954368,0.0,1.217344,0.1854685,0.968125,0.17407697,0.30276957,1.7590618,1.6579174,1.7981658,0.1995622,0.9406568,0.083841555,0.02959991,1.6114442,0.10175076,0.33546686,0.06699642,0.110751696,1.2150426,0.10858702,0.52023077,0.07458118,5.708742,0.57494205,1.2259321,3.1884317,2.7250996,1.69849,0.24260636,2.843934,3.2870302,0.2264336,0.0012131617,0.22317815,0.19110012,1.52725,0.012897642,0.21185245,2.0519915,0.0,1.5181438,0.06175122,0.9429665,0.15465632,0.20650598,0.52394634,1.7361045,0.9854833,0.020961206,3.245816,2.4172268,0.18725981,2.2243724,0.021796742,0.36320588,1.5122092,3.096211,2.1496305,2.0459394,0.09214775,0.8981556,0.2890259,0.004256723,0.0018522058,0.16205974,1.038965,0.12577866,0.6505397,0.9039128,0.49055788,4.379756,0.010651951,0.7947093,0.03268332,0.38474438,0.38121367,0.04946497,0.015263382,0.32391813,1.1773473,2.5678017,0.7051397,0.2169707,0.11045024,1.5588881,1.992422,0.85499495,0.7381128,0.024477972,0.07232101,0.88268155,0.42551458,1.727738,0.26909366,0.08777066,0.1260315,0.036495022,0.0018685849,0.046022717,0.06575204,0.70821583,0.76993793,0.09734143,1.9939872,0.30345792,1.981923,0.50604016,0.5554491,0.0,2.0108294,0.077172376,0.4643658,0.3148626,0.014026907,0.12539178,0.24018218,1.0246218,0.5443738,0.27459693,0.10581696,0.0511913,0.41564178,0.55997723,0.2458323,0.016303012,0.31677023,0.49924338,0.0031780638,0.73239774,0.053497404,0.52872425,1.1897355,0.26794907,0.2903617,1.0149139,1.0934838,0.0972512,0.07921176,0.013287538,0.5675039,0.12222885,0.48598444,0.59412056,0.77480996,1.4863958,0.5924174,0.5631642,0.6611083,0.2076692,2.1836524,0.06583596,0.20158379,0.11723551,1.6904085,0.1150519,0.019809445,0.94662195,0.25004387,0.5566327,0.082290865,0.06052643,0.24786201,0.5253062,0.29482436,0.27427384,0.32781804,0.09292822,0.005406692,0.29091683,0.073586814,0.11129907,0.4690889,2.6774223,2.8437488,0.0,0.06154255,0.0949625,0.030570555,0.22383454,0.007947901,1.0023655,0.20291097,3.7768338,0.006774968,0.3018387,0.6010397,1.1280411,0.4812017,0.009064673,3.68927,0.13340113,0.7587412,0.36698472,0.045106623,0.73641443,1.744158,0.15295425,0.5082018,0.048669513,0.023073925,0.1687652,0.050387282,0.65864384,1.2797458,0.2075077,0.9194588,0.22668964,0.23148252,0.009579097,0.028221704,0.44647074,1.7655933,1.7000843,0.2948257,0.42131034,0.43806607,0.0040295674,0.41359252,1.5684932,0.51129246,1.3454987,0.72227836,0.112109736,0.09599699,0.630449,1.9936614,1.428743,2.1295881,0.05819963,0.053415447,0.1895455,2.1289499,0.07740187,0.36170968,0.60734284,0.64419055,0.036281247,0.15666509,0.5210956,0.18329066,0.45526683,0.65401036,3.6296082,0.56942785,0.44725204,0.47129834,0.015999705,0.5015259,0.019134697,0.051510688,0.0,0.28830695,0.0,0.8183012,1.6938897,0.17305148,0.4466596,0.4067707,0.46768782,2.1882362,0.27147594,0.041936636,0.26644966,0.12520199,0.99273914,0.55105877,1.5461415,1.228823,1.5089182,1.1108661,0.21277401,1.5822611,1.1900407,1.2314177,0.31865123,0.08553649,0.110225715,0.63404566,0.1769254,0.010583095,0.48756623,0.21100923,0.0790276,1.1620208,0.389093,2.1045957,0.026821136,1.2385749,0.7487206,2.2661293,3.303019,0.27699807,0.40828434,0.004539235,0.030970965,0.5648391,1.4685649,1.0087306,0.04124575,0.8969374,0.17994043,0.01551491,1.4072345,0.14842613,0.20470314,0.16949221,0.19314429,1.7944981,1.8719594,0.0032923273,0.020971289,0.16626208,0.072483085,0.0034543097,1.5550152,1.1414407,0.6000486,0.49909055,0.54859716,0.21214573,0.06272903,0.11473523,0.33947766,2.2352467,0.3813269,1.0980632,0.15755941,0.07520443,0.5251022,0.0028145788,1.9389858,0.8181098,0.019987697,0.35214123,2.7996645,0.89504033,2.5204353,1.4514072,0.18257894,1.4182705,0.9639003,1.5058216,1.2238344,1.4340054,0.09741886,1.745332,0.30544576,1.7840039,0.03369932,1.6814785,0.19088578,0.0017576778,0.5285389,0.08884277,0.63744205,2.2908409,0.11607783,0.78795475,0.43565267,0.029458774,1.1448466,0.7596115,1.6205924,0.01628767,0.25573742,1.8567988,0.8561898,3.0034273,0.016441006,0.6467302,1.1273576,0.69276243,1.3372375,0.56457394,0.79073215,0.112005,0.70732796,0.52711177,0.4818405,1.7206221,0.42739737,0.5796291,2.067113,0.14939591,0.00079041364,0.0046760435,0.0,1.3211911,0.08960354,0.11799024,0.18744451,0.76030296,3.2910154,0.12586945,2.2592187,0.134538,0.0027408956,1.9824113,0.19677962,1.7664049,0.670004,0.023123378,0.4909372,0.0,0.25054592,0.052763816,0.29706058,2.3807929,0.19292831,0.9619957,2.1025379,0.51120305,0.044939052,1.7090927,0.0,0.7597117,2.0402014,0.7820477,0.40920973,1.5451552,1.3817145,1.4690207,0.29753613,0.021006757,0.25897315,0.88419425,0.16348882,1.7570496,0.28336033,0.3400845,0.012072046,0.035834912,0.43647617,0.41321462,0.12212124,1.27399,0.0,0.06872145,0.026607139,0.9013412,3.9073057,0.2542147,1.7768478,2.1477466,0.0034724611,0.016457237,0.1412813,0.87426805,0.29910517,2.0947483,1.5965492,0.6989794,0.35349625,0.019961927,3.6154752,1.1398097,2.91313,0.0040367865,0.33991945,airplane
airplane10.png,0.29715362,0.4199961,0.04282733,0.025694683,0.46901026,0.4151058,0.021729225,0.11622854,0.013968973,0.45916036,0.53654695,1.061286,0.6929028,0.0,1.655124,1.3826532,0.5657412,0.093912944,0.14703083,1.0444614,6.807235,1.0235202,0.03212127,0.9567083,4.6354723,0.40869296,0.43175128,0.8956586,0.53625166,0.19903445,0.1057497,0.6182622,0.005035976,1.0037043,0.5027267,0.22690536,0.0,0.20297621,0.26225722,0.05580873,2.971368,0.4005276,1.535178,1.3706375,0.38220733,1.5196862,0.08178631,1.0476701,0.12686202,0.65918124,0.0,0.12883703,0.023793308,0.0,0.6459414,0.5960115,0.85537547,0.81400317,0.60259914,0.14714427,0.82240856,0.039194472,0.63629067,0.5081495,0.113603786,0.37259442,1.8645393,0.13083872,0.40823025,0.35436603,1.3986937,1.3643299,0.13643742,0.72965,0.4937253,4.382696,0.58171797,0.19841328,3.8861077,1.2758634,1.676065,0.012320253,1.2237196,3.042739,0.52673936,0.03816722,0.06009548,0.17990105,1.0215547,0.096823856,0.27306357,3.3714898,0.17290543,0.32082668,0.7796493,0.085666604,0.08306515,0.47453356,0.6884493,0.36800307,0.22318777,0.013034529,0.8223488,0.26754925,0.46592754,1.9632436,0.05018711,0.6235051,3.967844,2.9476116,2.0781748,0.7743635,0.7561073,0.48096895,0.33678204,0.09543777,0.047182295,1.204192,0.43001857,0.81825006,2.191728,0.47689745,0.34493977,3.9994273,0.6937701,0.06461391,0.27180645,0.0,0.0921572,0.11392259,1.3253688,0.0,1.0739014,0.88659537,1.6421779,0.029953288,0.153146,2.0264711,3.66443,0.84739107,0.31859756,0.57626414,1.4673448,0.9692254,0.52612126,0.60837936,0.012754007,1.0665926,0.71140695,0.48887035,0.0022854123,0.03612146,1.0613394,1.5997893,0.4127675,0.103551105,0.028952075,0.91519463,1.933836,0.4442553,1.5424094,0.26541126,2.3258238,0.02673535,0.45318455,0.71264523,0.02703604,0.13663901,1.157732,0.38424563,0.9067029,0.5984216,1.7885402,0.7860191,0.4618989,1.4514886,0.5187172,0.37935904,0.22011228,0.14597856,1.2534773,0.2707995,0.5752951,0.16506581,0.7340334,0.0020037708,1.0261179,1.683982,0.42524448,0.0,0.01123503,0.0,0.24681401,0.13596731,0.44238245,0.29204983,0.4503887,3.5642407,0.57323736,1.8063692,0.080933645,0.01143806,0.47967762,0.22536048,1.7553129,0.010012363,0.82144445,0.068371825,0.24292308,0.7981819,0.23427747,2.2524173,0.60721916,0.026325379,0.6780601,1.0165359,0.017931592,0.45117655,1.1122665,1.5679821,1.464098,0.45508856,0.03654981,0.007094894,0.8686142,1.2140408,1.6521525,0.021058058,0.09021759,0.009184872,0.019140527,0.3105252,0.04548864,0.35919967,0.37727365,4.2178574,1.2435347,0.027816504,1.0462408,0.4257097,0.13063553,0.15535684,2.7874503,0.577592,0.13131717,0.077379994,0.047560275,1.631632,0.07062387,1.3619742,2.9056084,0.069669604,0.0,0.078645125,0.17917396,0.14252692,0.08228395,1.2034714,0.10406916,1.5758905,0.3015886,0.12438187,0.31741354,0.24728875,0.46614316,1.8250813,1.648402,1.0006441,0.38724083,0.07813193,0.368504,2.2049909,0.3072777,0.123711236,0.4425118,0.07903971,0.48779237,0.22835682,1.7569592,0.5050311,1.1549783,0.1620214,0.5291217,2.020176,1.3066101,0.90140325,0.2297533,0.19019634,2.6494863,0.0,0.23332499,0.27700537,1.5763365,0.20201328,0.10969811,1.1594898,0.59174806,2.2945678,0.33333167,0.0604558,0.24557133,0.417334,0.17818525,0.4411674,0.58484304,0.30698854,0.6536839,0.22422354,0.07178007,0.06177993,3.7387366,0.7381197,1.1352428,0.08960521,0.0013022021,0.21367423,1.29854,0.11229269,0.2283731,0.054496188,0.11651248,0.19229878,0.05877085,1.0843372,3.1413014,0.23245358,1.0002239,0.0147994,1.7343421,0.54054755,0.3888589,0.0122115025,0.32668608,0.117306106,0.36812028,0.2552757,0.12246068,0.4640235,0.97758025,0.33610263,0.0,1.1857315,0.19858462,1.9271381,0.15610892,0.36822322,1.2885014,0.09620135,0.19941387,0.19121012,2.3653812,0.48982343,1.862183,0.027001316,0.9653205,0.2769988,0.6622167,0.39835286,0.3386164,0.017816462,1.6923491,3.3263938,0.015420377,0.0024994612,0.66563076,0.1653051,0.116792336,1.6836613,0.6923062,0.043089055,0.6010777,0.1410036,0.17451891,0.4054453,0.45588458,0.15195768,1.0745511,1.4715339,0.34693897,0.7295169,1.3007197,0.1911084,0.22018199,0.3084272,1.7014568,0.80959344,0.80168575,0.9186505,0.36814046,0.8901799,0.546112,0.10267033,0.5444874,1.200851,0.70629,0.026982699,1.015328,0.2621124,0.29268122,0.17489053,2.0573034,0.18097097,0.15923274,1.7068849,0.04105676,0.86214846,0.64530396,0.8621849,2.0465806,0.0081945285,0.31530505,0.4616025,0.0952245,0.49757776,1.0109206,0.6238454,0.07619685,0.16548195,0.27457517,1.8502932,3.8461618,0.0027780451,1.5617894,1.6183381,0.13848802,0.38931805,0.0032670747,0.72267133,0.412958,1.0578504,1.0781528,2.4311795,0.06775478,1.6057338,0.60120064,2.2649982,2.3790276,0.12953632,0.008011043,0.02418088,1.6843596,1.3498567,0.1786291,0.13189827,0.14306726,2.74436,0.10663558,1.9650203,0.06435225,0.4279757,1.0793965,1.4223611,2.041281,1.2571087,0.42997923,0.19135031,0.8191824,0.02615373,0.26160818,0.37862563,1.171252,0.3736889,0.017366402,3.1786058,3.3904624,0.96358573,0.9049566,0.019091249,0.47941223,2.0786765,0.041341443,0.73960084,0.48314512,0.87856776,0.3111355,0.55537885,2.4598773,0.07429967,1.9975082,0.37102422,3.7100108,0.0027469324,0.14013846,0.016477302,1.1190108,0.59062046,0.60745126,0.18132497,0.2101939,0.0,0.159024,0.06671056,0.91383344,2.9993236,0.91957414,0.7502612,1.1984066,0.0,0.14074251,0.6888315,0.113045916,0.03386037,1.0027831,0.12716533,0.5086198,0.005169193,1.0292038,0.2292668,0.002121887,3.1910713,0.007018465,0.6536143,airplane
airplane2.png,0.8170056,0.07445293,0.54577255,0.19801256,1.010291,1.0049238,0.022508534,0.91676456,0.07914897,0.065873615,0.6297207,2.0253208,2.1589694,0.16941702,1.0706514,0.36776698,0.4361506,2.0314069,0.15771337,0.15193506,5.2659674,0.064217046,2.3752923,0.99983746,5.4481215,0.6130955,0.99998707,0.38580823,0.18172397,0.43271074,0.46975628,0.7332217,0.0053044325,0.74875873,0.2854448,0.07856688,0.0,0.7487124,0.8859223,0.9479215,1.9278512,0.5385772,3.070455,2.0447288,0.8267212,1.4146473,1.8537093,1.341109,0.105727255,0.84620774,0.00081058015,0.81937796,0.7594078,0.0018484385,0.17507589,0.066525444,1.8643217,1.3910666,0.64402103,3.009005,0.18844895,0.31425694,0.30155602,0.18710409,0.07483205,0.0,2.1753676,0.11366208,0.0851914,0.7807278,0.5847881,1.6930866,0.08290173,0.108390525,1.543065,3.2583182,2.0629895,1.7946967,2.395773,0.25333866,2.2983284,0.41365334,0.2763454,1.9546574,0.5534745,0.03981271,0.082240045,1.9518015,2.2958746,0.18931797,0.17732099,0.84752816,0.7498418,1.35233,0.24110538,0.020812131,0.30515936,1.5121648,1.3314595,0.6844681,0.964901,0.030059846,1.6771321,0.27377188,2.3264074,0.86606556,0.1819611,1.2210342,3.6502907,1.3081502,0.3865106,0.25970086,0.2807123,1.6852446,0.16716981,0.32389802,0.41633564,0.16074295,0.12497868,0.7306752,1.6978958,0.04299006,0.5352513,1.5248971,1.9480697,0.3352709,0.5393883,0.028313989,0.18917596,0.29423723,0.7723008,0.9570766,0.6658394,1.422055,1.4877249,0.16564085,0.069534324,1.6947054,2.1210673,1.1447809,1.0307306,0.66584337,0.5623241,0.71941996,0.4387587,0.8947715,0.0,0.12532653,0.9870967,1.5310282,0.10135297,0.0040421956,0.032669168,1.4403605,1.2573562,0.53357065,0.011560508,0.5905774,0.46593857,0.29095092,0.74486524,0.3824247,0.70814335,0.028741015,0.37304023,1.1817484,0.7056335,0.28607032,0.14301933,0.30456433,0.15473244,1.3582368,0.081925385,0.8855678,0.26205155,1.839596,0.9206388,2.1242092,0.01526781,0.16879167,0.38170454,0.6486338,0.6202255,0.22982833,1.941589,0.3976798,0.5380969,1.0382205,0.3548949,0.008451984,0.07134625,0.76021606,0.23949337,0.31008214,1.655267,0.21310951,0.14318319,1.7972198,0.63883126,0.035435345,0.64004344,0.00808227,1.7501334,0.6196726,1.4461427,1.1144125,1.6665049,0.20083149,0.07635759,0.53266484,0.038145088,0.6149582,0.06565603,0.040952656,0.54858416,0.8779462,0.43894854,0.0,1.7775412,0.06832556,0.4014791,0.6093488,0.04134216,0.0,0.8114336,1.0500292,0.44028094,0.005601163,0.08762913,1.6898773,1.2950842,0.37548143,0.8425802,1.3742863,0.53424156,0.36007038,0.3349787,0.31165692,0.7385019,0.30814633,0.96800387,0.18563233,0.81754637,0.0024774561,0.05321024,0.04850414,0.041796394,1.034566,0.016086563,1.5135217,2.5845916,1.0996615,0.43268025,0.3905262,0.5134098,0.14837283,0.6780956,0.27190828,0.11420781,0.22602856,1.3928217,0.1978575,0.009555829,0.3220398,0.60489243,3.0783532,0.014171927,0.42194,0.051649634,0.04484165,1.7418814,0.8896144,3.0385337,0.120714575,1.9862434,0.29735637,1.4952824,0.08374992,1.6396327,0.0014183809,1.6361333,0.11631302,1.1094997,0.34345043,1.6838086,0.21486911,0.19484684,0.90714884,0.5429852,0.14186746,0.07639254,0.63571656,0.0511802,0.25035936,0.75025845,2.1630075,0.17786974,0.0510433,0.83447874,0.19980685,1.4378089,0.80501133,0.35277978,0.53432065,0.6212622,0.7965095,2.7953696,0.05692302,0.25177425,0.04281586,2.2626393,0.014594916,0.1313106,0.054332174,0.7728345,0.1513992,0.35889426,0.4526385,0.31384388,0.19711837,0.16831346,0.97562027,0.37559012,0.59721917,1.1178623,0.5827012,1.088113,0.9301423,0.9840815,0.50080407,1.1485339,0.0861123,0.24245936,0.13585982,1.36899,0.84301025,0.7481313,0.080272354,1.8249091,0.94431007,0.18023027,0.69584817,0.16685039,0.777074,0.31649134,0.41500884,0.62576854,1.5653428,0.46498582,1.6628228,0.1883367,0.034371708,2.9279907,0.0035282464,0.015389605,1.5434637,0.18280044,0.7026456,0.7671224,0.023978224,0.5238261,4.7279835,0.0,0.028324861,0.67559457,2.657914,0.20381933,1.5055846,0.42760113,1.3475711,0.04136411,0.1517262,2.733719,0.14465249,0.8214759,0.54826385,0.074141696,2.3557076,0.5044387,0.27340722,1.2906543,0.41192096,2.114632,0.3356776,0.7484673,0.0011733923,0.055007983,0.54871523,1.1327127,1.2431016,1.3030825,0.66130495,0.19400978,0.83837694,1.2269505,0.29818538,0.6238921,0.9063683,0.8962122,0.71528286,3.136746,0.6379506,0.33591896,0.22397695,0.0,0.6769699,0.43327153,2.0111191,1.6584914,0.00036552426,0.74801975,0.3186694,0.93180317,0.79235536,2.2035134,0.24950545,0.5441413,0.02315082,0.44631776,1.2932178,4.427582,0.7563936,0.43433765,1.4653927,1.0859272,0.52553934,0.053816743,0.048710912,0.12222011,0.79580593,1.87094,0.47108445,0.3889661,3.2910705,0.28188264,1.124756,1.2687606,0.19578128,0.31919774,0.37657562,1.5024916,0.46784106,0.03667451,0.76517344,0.8947279,2.4307187,1.2214866,2.1400056,0.10778859,0.4513585,0.13934283,0.7387233,3.1750894,1.080195,0.2130528,0.044572342,0.5206827,0.02187732,0.8766966,2.0047956,0.3863046,0.0,0.3150394,2.6894674,2.8080268,0.16367301,0.6315864,0.0,0.3181121,1.7452006,0.044812333,1.2525346,0.06352516,0.0,1.7089659,0.6535584,4.0032997,0.0009449594,0.09021813,0.02935593,0.7741933,0.025092196,0.6603406,0.30708435,0.073674224,0.22955085,0.46257633,1.1997457,0.08296563,0.0,1.040667,0.0,0.08909803,1.6001158,0.17996354,0.23810178,0.8073211,0.012512612,0.0,0.4629849,0.020047154,0.31250566,1.5282459,0.8203924,0.59480536,0.0052896296,0.21614489,0.24256842,0.25017506,1.4018759,0.016122561,1.120274,airplane
airplane3.png,1.9764074,1.2029623,0.14154193,0.046622686,0.55681044,0.18020317,0.02577393,0.13755077,1.2533846,0.09290826,1.2731568,0.23388793,0.2623917,1.6700138,0.23176989,2.0807605,1.2140214,0.008900483,0.09428101,0.9141659,6.4567523,1.4302758,0.028654171,0.96217203,2.4835281,0.6925052,0.45587918,0.8904425,0.37111637,0.26474366,0.3997714,0.08776079,0.0,0.9530662,0.09208211,0.031928457,0.08513402,0.14601919,0.06574347,0.025880143,2.7463427,0.66057795,0.24894036,0.40306947,0.9864169,2.1866186,0.7657529,1.1924226,0.45300156,0.5505524,0.0,0.25008503,0.023706166,0.0,0.94594824,0.52329105,0.3673265,0.17298093,0.95618063,0.28585288,0.41271225,1.5176849,0.31494844,0.010356928,0.17555417,0.3011268,1.5654929,0.0073341336,0.01271053,0.9526731,1.0079322,1.193361,0.027758755,0.18437722,0.09754277,5.5200987,0.2485849,0.04803623,2.3887217,3.1599941,1.2886631,0.60812855,1.3028408,1.5548934,0.016213728,0.2400048,1.0835439,0.9374684,1.4524039,0.17600282,1.4221416,2.0823774,0.0023034513,0.82644147,0.10437377,0.02478343,0.31158546,0.2586142,0.07815378,0.6496446,0.22090453,0.10298832,1.00499,0.5102035,0.22962311,1.2095194,0.0,0.6064954,0.9905579,2.2370977,1.3738949,3.2472517,0.14355038,0.32001257,0.542742,0.039907422,0.7633021,1.908491,1.1280303,0.20955482,0.20095895,0.34690514,0.51610595,3.6908195,0.03314479,0.4295733,0.65741783,6.2689556e-05,0.46673545,0.024155663,0.07947738,0.28123304,0.40563458,0.81578124,1.0736336,0.19448082,0.2220062,0.8022112,3.3754883,0.9756229,0.3162459,0.05102029,0.43098834,1.4928774,0.2972032,1.4684373,0.08623298,0.5112267,0.22549012,0.11386864,0.0,0.047192484,1.0703326,0.48990512,1.3540827,0.07511504,1.4679718,0.45149082,2.841865,0.003556226,0.7399832,0.04693097,1.6321125,0.54688156,0.52602303,1.4302931,0.20248838,0.17649391,0.5606709,2.3349895,0.43905705,0.87060404,0.28928834,0.7379901,0.5234407,1.8782294,0.25989848,0.12719187,0.24318193,0.4356823,2.3680868,0.045526046,0.2504803,0.8464589,0.9481321,0.008085422,1.4601154,1.0484244,0.8343449,1.0021709,0.010230991,0.0,0.09872747,0.360085,0.44710946,1.0609132,1.0076768,1.4897293,1.140559,0.19615632,1.129089,0.00915084,1.7530801,0.42875472,0.6613365,0.012069472,1.1774093,0.2633577,0.9330167,1.832025,0.031806577,2.1696365,0.3927301,0.26360342,0.3963361,0.63137895,0.03547912,0.0009286562,0.4906162,0.70944923,0.01790746,0.41430527,0.0026858149,0.0048187296,0.839019,3.9787502,1.9472066,0.0041820924,0.41530007,0.6998316,0.21325536,0.22767386,0.0037769543,1.2827663,0.5396913,4.901469,1.2023904,0.31940812,0.015720079,0.24599665,0.050831173,0.14728063,2.6301181,1.6987764,0.19866142,0.057900205,0.041338444,1.2127773,1.1835939,0.6908832,1.6658565,0.11067398,0.0,0.0,0.021795526,0.54313433,0.08699094,0.46198404,0.93930435,1.7753208,0.014811932,1.2139192,0.20375368,0.72112393,1.1525129,1.7533066,2.4328384,0.068729356,0.4107192,0.27632678,0.5508631,0.1919843,0.79178476,0.88749677,0.133029,0.114110634,0.06307524,1.4515725,0.6634386,0.8592511,2.4119503,0.118229985,0.04297312,0.72550255,2.0890129,0.6889981,0.2748351,0.18326545,0.9135993,0.09827439,0.07038849,0.011479824,0.16086611,0.62693155,0.5739599,4.0436916,0.3393424,4.1257615,0.1753578,0.016597344,0.13871741,0.04565784,0.5338336,0.77727133,1.5483234,0.023181096,0.58124584,0.077716276,0.2665813,0.61603147,0.9680999,1.2663522,2.278702,0.25246555,0.0,0.08896565,0.08208797,0.6382478,0.8666539,0.9550575,0.2491991,0.6242325,1.0696211,0.13764916,0.1344837,0.42014995,1.1270868,0.9611256,1.1571238,0.0,0.5235379,0.128036,0.3604885,0.8718785,0.025820587,0.14625853,0.5068944,0.054179,0.5780049,0.059305765,0.12556332,0.6178695,0.85214376,1.2706885,0.20648365,0.15730183,1.8060637,0.59411097,0.80249286,3.0347013,0.8893476,1.3443012,0.7579777,0.18522651,0.69552886,0.84696,0.21152465,0.0886734,0.3130063,0.3296135,3.1853554,1.4460453,1.1774358,0.06224608,0.35740077,0.073305316,0.0,2.1374493,1.4686092,0.5550679,1.2112523,0.50301707,0.027711699,0.08379191,1.3861705,0.5503929,4.461858,0.18189336,1.3792286,0.3873062,0.20291449,0.27908203,0.16001321,3.4691203,1.192759,0.8704532,0.863883,0.56384706,0.49770534,1.8716997,1.1714345,0.04734364,1.6853887,0.8647224,0.18773314,0.38829637,1.8899064,0.0,2.2862911,0.7616391,2.1519935,0.09603532,0.9659559,0.98674715,0.0,0.016162422,0.10791004,1.4315286,3.0422323,0.27607888,0.2733936,0.025800541,0.033507314,0.5984915,0.28712583,1.5490732,0.06348757,0.21463414,1.9004785,0.26891896,2.451138,1.4678146,1.2755108,2.6382496,0.43939108,1.8251097,0.07993706,3.6423953,0.1897417,0.5332875,0.57577676,0.5969383,0.8584143,0.60148,1.3560033,1.8607683,2.679175,0.6794897,0.026908416,0.572613,3.8196042,1.3107611,0.12404875,0.27371982,0.7387182,2.839959,0.024145063,2.6725252,0.9522006,0.061583266,0.920815,0.59037066,1.7369294,1.5674177,0.0021297445,0.483622,0.2915501,0.35060555,0.29519218,0.46856058,0.6951568,0.09214885,1.7486424,2.362509,0.85394293,0.05273474,1.8010778,0.0,0.2888485,2.096227,0.17364255,0.41990983,2.669286,0.7556186,0.28328657,0.07957531,0.80411154,1.4055322,2.453134,0.10652327,2.9039762,0.010487418,0.07030906,0.013010119,0.06637585,0.4762068,0.9022673,0.164671,1.1914364,0.012759221,0.07103636,0.0990125,0.87248963,3.511729,0.79127294,1.1206813,0.002251374,0.0,0.2896753,0.19003442,0.35472205,0.17613348,1.2323111,0.4599908,0.19740365,0.00597181,0.42444265,0.36627248,0.36566132,5.2653747,0.007674545,0.60804635,airplane
