,accuracy,dprime
airplane1.png,0.9177232503890991,3.2988075926437785
airplane10.png,0.6697211742401123,2.3480320466623787
airplane2.png,0.3410819411277771,1.4993765622909225
airplane3.png,0.6616712927818298,2.3259173726645823
airplane4.png,0.8918927788734436,3.1455456891281006
airplane5.png,0.5082232564687729,1.929502778360676
airplane6.png,0.9338807165622711,3.4142213529294274
airplane7.png,0.6790706813335419,2.373990359182101
airplane8.png,0.7235645949840546,2.50235246000248
airplane9.png,0.23057773858308792,1.1719431455915386
bear1.png,0.5587780952453614,2.193348968235738
bear10.png,0.5188812762498856,2.0928230218166
bear2.png,0.9714780330657959,3.948451029148072
bear3.png,0.20222834199666972,1.2117887531939087
bear4.png,0.7162391483783722,2.6171822094274533
bear5.png,0.9557263910770416,3.74858842521387
bear6.png,0.3959710687398911,1.7816875130719956
bear7.png,0.8718385815620422,3.180602263543132
bear8.png,0.8338110864162445,3.0148124885048424
bear9.png,0.6804620265960694,2.5144681691157
bicycle1.png,0.8405558586120605,3.2221248190290463
bicycle10.png,0.6748381614685058,2.678692359406938
bicycle2.png,0.6479722261428833,2.605231420658808
bicycle3.png,0.7131941437721252,2.7881201189494456
bicycle4.png,0.9059262573719025,3.5414589106457943
bicycle5.png,0.9152063310146332,3.5989107586077456
bicycle6.png,0.8596294045448303,3.3040355938049606
bicycle7.png,0.8644521355628967,3.325922497286699
bicycle8.png,0.9553467214107514,3.924446798250953
bicycle9.png,0.9188357889652252,3.622662993914039
bird1.png,0.6478084027767181,2.357254708527645
bird10.png,0.17600405514240264,1.0471431225035246
bird2.png,0.17251970916986464,1.0335895198702898
bird3.png,0.4406789898872375,1.828596440261285
bird4.png,0.06766864135861392,0.4844626291831682
bird5.png,0.9064364552497863,3.296970106098668
bird6.png,0.5862204492092132,2.195677563828119
bird7.png,0.22905703634023666,1.235888525550281
bird8.png,0.9042800486087799,3.284175739865292
bird9.png,0.9255532324314117,3.4212951523269517
boat1.png,0.6202901005744934,2.0588510543476235
boat10.png,0.48552905917167666,1.7163270422311134
boat2.png,0.6135901212692261,2.0412967781230087
boat3.png,0.1831514298915863,0.8491879503012992
boat4.png,0.4066935688257217,1.5165495912779026
boat5.png,0.34033511877059935,1.341059567658314
boat6.png,0.33371777832508087,1.3229380600880782
boat7.png,0.2892531618475914,1.197040432794012
boat8.png,0.16935491114854812,0.7958906896231507
boat9.png,0.5076972991228104,1.7719037346476538
bottle1.png,0.9017469048500061,3.3302452660525326
bottle10.png,0.9803391396999361,4.09947976165722
bottle2.png,0.9278051853179932,3.4983133859458055
bottle3.png,0.9271555364131927,3.493604498079832
bottle4.png,0.5341253280639648,2.124319625579033
bottle5.png,0.8617672801017762,3.1269693002205203
bottle6.png,0.4265277117490768,1.8534541792662291
bottle7.png,0.6254080057144165,2.3583910564268824
bottle8.png,0.9315609753131866,3.5261935426951982
bottle9.png,0.13097770288586613,0.9168941515914599
car1.png,0.824967622756958,2.7814689624071036
car10.png,0.32748711109161377,1.4001426015229845
car2.png,0.49990384876728056,1.8467642511554234
car3.png,0.7038481295108795,2.3825058692035155
car4.png,0.42814899384975436,1.665916609419193
car5.png,0.7655743896961212,2.5713547244381405
car6.png,0.7144433498382569,2.4134179122202766
car7.png,0.5644203722476959,2.009191430010833
car8.png,0.8119201421737671,2.7319995479611565
car9.png,0.44258612394332886,1.7025896019270268
cat1.png,0.9474003911018372,3.6184276008113585
cat10.png,0.5362342238426209,2.0892246506593546
cat2.png,0.830147260427475,2.953021032528688
cat3.png,0.8031201958656311,2.8510928235409554
cat4.png,0.5285346657037735,2.0698605801018246
cat5.png,0.8597607791423798,3.0775188685627057
cat6.png,0.8552532494068146,3.0575070756882052
cat7.png,0.7724600493907928,2.745246613868768
cat8.png,0.43756067752838135,1.8411169870052093
cat9.png,0.081047311425209,0.6002122602765916
chair1.png,0.8164740622043609,2.898250564689715
chair10.png,0.6845819473266601,2.476791523670336
chair2.png,0.9083079814910888,3.3266486906809165
chair3.png,0.8248924732208252,2.930413405559705
chair4.png,0.7957229614257812,2.8226819845224487
chair5.png,0.1027742110192775,0.7303398700967836
chair6.png,0.8909954905509949,3.2280807364065964
chair7.png,0.2743548348546028,1.3965463899468045
chair8.png,0.36547042727470397,1.6523669127215461
chair9.png,0.8332792818546295,2.963446420841403
clock1.png,0.2744873344898224,1.6393506643251083
clock10.png,0.09665937200188633,0.9378240469520733
clock2.png,0.9930673122406006,4.699380294475215
clock3.png,0.994549012184143,4.784473159805653
clock4.png,0.9007152199745179,3.5242855556957533
clock5.png,0.9789812624454498,4.271796900014641
clock6.png,0.6626505196094513,2.6583556857479413
clock7.png,0.8797051012516022,3.412161804440539
clock8.png,0.971095758676529,4.1357953643064445
clock9.png,0.8937432765960693,3.485331772057711
dog1.png,0.5764617204666138,2.3270912548600386
dog10.png,0.7282243967056274,2.741693072430157
dog2.png,0.7770971536636353,2.8966675705242664
