,image domain,model,accuracy corr,accuracy corr std,human accuracy ceiling,model accuracy ceiling,dprime corr,dprime corr std,human dprime ceiling,model dprime ceiling,accnorm corr,accnorm corr std,dpnorm corr,dpnorm corr std
0,edges,alexnet,0.1706050070638049,0.0277507995928482,0.6815771384848986,1,0.0829592289077204,0.0565702675472123,0.6557130821164314,1,0.20664945566204254,0.033613829563066605,0.10244901389416997,0.06986043870282303
1,edges,resnet18,0.2245620215994407,0.0317822522970729,0.6815771384848986,1,0.1802648380413935,0.062621580397558,0.6557130821164314,1,0.2720061991412534,0.03849702450085487,0.22261483309681954,0.07733339912501593
2,edges,resnet34,0.1980080440053047,0.0319368128981039,0.6815771384848986,1,0.1712623558042969,0.0481090293110926,0.6557130821164314,1,0.2398420492729084,0.03868423978028632,0.21149737889752554,0.05941138408855771
3,edges,resnet50,0.2041093528582136,0.0305928827029989,0.6815771384848986,1,0.118740033185966,0.0444401360533535,0.6557130821164314,1,0.24723240770950508,0.03705637171213305,0.14663587728370445,0.05488055007180903
4,edges,resnet101,0.220970742404886,0.0290455362592212,0.6815771384848986,1,0.1570158590500662,0.0459920945894509,0.6557130821164314,1,0.26765617505076705,0.03518211077553773,0.19390392289348113,0.05679711346953152
5,edges,vgg11,0.1593877145143019,0.0322081619229107,0.6815771384848986,1,0.0899900036276507,0.0524145117840773,0.6557130821164314,1,0.19306223779985077,0.03901291787265778,0.11113154320950555,0.06472836255501095
6,edges,vgg13,0.206359218277655,0.0315786537575997,0.6815771384848986,1,0.1695241337622859,0.0522352286879805,0.6557130821164314,1,0.24995761180663065,0.038250410828256226,0.20935079271925688,0.06450696010654507
7,edges,vgg16,0.2027322106892791,0.0324936595258849,0.6815771384848986,1,0.146963158028417,0.0475648212296208,0.6557130821164314,1,0.24556431083194316,0.0393587337737431,0.18148951981619996,0.05873932406541017
8,edges,vgg19,0.1712904127293066,0.0319958330457974,0.6815771384848986,1,0.0961840998207557,0.0475395811989526,0.6557130821164314,1,0.20747966991027167,0.038755729366693324,0.11878083136351085,0.05870815434159932
9,edges,densenet121,0.2130559067818893,0.0306943032758371,0.6815771384848986,1,0.1131727459917488,0.054982782016926,0.6557130821164314,1,0.25806913829671024,0.03717921984262261,0.1397606556763817,0.06790000187993497
10,edges,densenet169,0.2233120968102155,0.0298524538835988,0.6815771384848986,1,0.11994617519291,0.0527461694298889,0.6557130821164314,1,0.27049219740263336,0.03615950933324463,0.14812538075251316,0.06513793722453512
11,silhouette,alexnet,0.3368128610806319,0.0371802072138475,0.8277379133715534,1,0.4374812486473681,0.0504941039087468,0.6228299782658557,1,0.3702049680543414,0.04086630593527449,0.5543380490007692,0.06398172066428111
12,silhouette,resnet18,0.4425465115845945,0.0471702805649527,0.8277379133715534,1,0.4622998226206445,0.0462942204816271,0.6228299782658557,1,0.48642120332962574,0.05184680939330915,0.5857859794386218,0.05865999500811063
13,silhouette,resnet34,0.5607626258340908,0.0353128737374939,0.8277379133715534,1,0.5868228903306106,0.0464200913981268,0.6228299782658557,1,0.6163574315924952,0.03881384235730324,0.7435707407817833,0.05881948764578165
14,silhouette,resnet50,0.5605556241359911,0.0399196163482815,0.8277379133715534,1,0.572355557004129,0.0465910238321645,0.6228299782658557,1,0.6161299074510883,0.043877303994692786,0.7252389988951499,0.05903607830489762
15,silhouette,resnet101,0.5467032447409166,0.038885704120366,0.8277379133715534,1,0.5595326208421714,0.0483316977265747,0.6228299782658557,1,0.6009041834244677,0.04274088823527552,0.7089908935501581,0.061241708314314774
16,silhouette,vgg11,0.3841115607942477,0.0361571865376625,0.8277379133715534,1,0.4839656934030761,0.0454930106195479,0.6228299782658557,1,0.42219292825369714,0.03974186153154569,0.6132390796036455,0.057644771811325886
17,silhouette,vgg13,0.4537284613710766,0.0353236538725253,0.8277379133715534,1,0.5216941300311306,0.0423269718535671,0.6228299782658557,1,0.4987117475511507,0.03882569125028231,0.6610452610500712,0.053633043861794356
18,silhouette,vgg16,0.4316657869400141,0.0366141463321778,0.8277379133715534,1,0.4881554427982251,0.0443653921019195,0.6228299782658557,1,0.4744617481397877,0.040244124971213324,0.6185479642991383,0.05621595205959496
19,silhouette,vgg19,0.4075554952733108,0.0364719560521616,0.8277379133715534,1,0.4987854271675774,0.0456620379233464,0.6228299782658557,1,0.4479611278023833,0.04008783774422875,0.6320173525630571,0.057858948455708305
20,silhouette,densenet121,0.4954164495275572,0.0385504711697304,0.8277379133715534,1,0.5082206133928202,0.0527294823928302,0.6228299782658557,1,0.5445327422548685,0.04237241981223895,0.6439727969169153,0.06681419714521918
21,silhouette,densenet169,0.5463718996440124,0.0468053511728153,0.8277379133715534,1,0.5218505848777931,0.0529325876050463,0.6228299782658557,1,0.6005399883025214,0.0514457003812457,0.661243506974265,0.06707155434036724
22,cue-conflict,alexnet,0.1891660113479628,0.0164493401678943,0.7228302656528401,1,0.2247856423634346,0.0226026191324761,0.6033446913429416,1,0.2224974009950164,0.019347743335916268,0.2893915329631526,0.029098862947634387
23,cue-conflict,resnet18,0.2438424153832845,0.0156217712539921,0.7228302656528401,1,0.2814655434811655,0.0189861669071196,0.6033446913429416,1,0.2868078852459892,0.018374355298734445,0.3623618672789899,0.02444300218010449
24,cue-conflict,resnet34,0.2205809709859683,0.0159555356128425,0.7228302656528401,1,0.2977531030931716,0.0190092895226241,0.6033446913429416,1,0.2594477327275084,0.018766929534770858,0.38333065245044845,0.024472770492157736
25,cue-conflict,resnet50,0.2455081747439709,0.016153473237993,0.7228302656528401,1,0.2904080498908016,0.0179455612495154,0.6033446913429416,1,0.2887671543863322,0.018999744123614205,0.37387454936672443,0.023103314897153737
26,cue-conflict,resnet101,0.2891460044191448,0.0172240641195941,0.7228302656528401,1,0.3135820494972319,0.0189471242551765,0.6033446913429416,1,0.3400940477251654,0.020258975034007736,0.4037090138835884,0.02439273823629578
27,cue-conflict,vgg11,0.2225048042950188,0.0187059413284064,0.7228302656528401,1,0.2667442772362356,0.0213850918600289,0.6033446913429416,1,0.26171054890765183,0.022001961658322564,0.3434095455871487,0.027531404812437866
28,cue-conflict,vgg13,0.2459068504583468,0.0173043438604462,0.7228302656528401,1,0.2862083449427044,0.0210261024086789,0.6033446913429416,1,0.2892360774748743,0.020353400208830974,0.36846780256499684,0.027069237805010363
29,cue-conflict,vgg16,0.2318594570182438,0.0172603922249931,0.7228302656528401,1,0.2941949165185167,0.0191610854552056,0.6033446913429416,1,0.272713508177644,0.020301704216574696,0.37874980352886367,0.024668194261956645
30,cue-conflict,vgg19,0.197281848573918,0.0187503619302072,0.7228302656528401,1,0.2536432917778697,0.0192296677850344,0.6033446913429416,1,0.23204326326068542,0.02205420924963606,0.3265431913784815,0.024756487915210762
31,cue-conflict,densenet121,0.2406573713093635,0.0188929349350514,0.7228302656528401,1,0.3105436652698968,0.0191384220092401,0.6033446913429416,1,0.28306163070770196,0.022221903873019186,0.3997973642780591,0.024639017089868494
32,cue-conflict,densenet169,0.215976175690745,0.0188349896802203,0.7228302656528401,1,0.2758777474548259,0.0180486859200847,0.6033446913429416,1,0.2540315642625687,0.02215374856061373,0.35516807660381255,0.023236078743583567
