,image domain,model,accuracy corr,accuracy corr std,human accuracy ceiling,model accuracy ceiling,dprime corr,dprime corr std,human dprime ceiling,model dprime ceiling,accnorm corr,accnorm corr std,dpnorm corr,dpnorm corr std
0,edges,alexnet,0.2799423725215128,0.106983562211199,0.8756914808072016,1,0.0011254681630937,0.2780994746801068,0.848716621579829,1,0.29915280310762293,0.11432507424169769,0.001221664236916308,0.30186920755537505
1,edges,resnet18,0.4133397060161494,0.1494951686580541,0.8756914808072016,1,0.4551910666957813,0.2297875322649183,0.848716621579829,1,0.44170423568482686,0.15975394632931814,0.4940971814053216,0.249427944266009
2,edges,resnet34,0.3674222967174885,0.1192817937111278,0.8756914808072016,1,0.5299692461823537,0.2037065672899969,0.848716621579829,1,0.39263584500353105,0.12746724487250294,0.575266805368153,0.22111778568582743
3,edges,resnet50,0.3816595349382386,0.1185583614461801,0.8756914808072016,1,0.4473251578150333,0.2133182248468366,0.848716621579829,1,0.4078500824334903,0.12669416865696514,0.4855589571484599,0.2315509713411198
4,edges,resnet101,0.3727584615054319,0.1257144114799295,0.8756914808072016,1,0.4622578521767355,0.1937409836769322,0.848716621579829,1,0.39833819238231094,0.13434128691024075,0.5017679795452796,0.2103004231878829
5,edges,vgg11,0.3199662850854265,0.1210330276343706,0.8756914808072016,1,0.3920484499792375,0.21789821878661,0.848716621579829,1,0.34192326878233636,0.12933865337817668,0.42555763564342763,0.23652242676295457
6,edges,vgg13,0.4039290454051752,0.1261705268539347,0.8756914808072016,1,0.4881950958170781,0.2056184638189946,0.848716621579829,1,0.43164778915438573,0.13482870220019885,0.5299221326334408,0.22319309593515563
7,edges,vgg16,0.372015646144908,0.125233739856543,0.8756914808072016,1,0.3063709509350531,0.2835639114309332,0.848716621579829,1,0.39754440294882654,0.13382763025221084,0.33255710491051427,0.30780070093056344
8,edges,vgg19,0.3139033405469333,0.1189428528128547,0.8756914808072016,1,0.4000733226104674,0.226269294633984,0.848716621579829,1,0.3354442679885679,0.12710504489936947,0.43426841060878385,0.24560899564388994
9,edges,densenet121,0.3726255820639167,0.1191716994901537,0.8756914808072016,1,0.3613377867922416,0.2100520261926664,0.848716621579829,1,0.398196194380913,0.12734959567737147,0.39222206904294304,0.22800560398439637
10,edges,densenet169,0.391186018114589,0.1148369503582703,0.8756914808072016,1,0.2912731403222246,0.2515467801200077,0.848716621579829,1,0.4180302995985206,0.12271738390503034,0.31616885343769807,0.2730469996941878
11,silhouette,alexnet,0.5327267900814405,0.1263410857488393,0.9322117479877028,1,0.7301539224805185,0.1943447141419942,0.9545539676335728,1,0.5517562375635439,0.13085409523297262,0.7473330331040864,0.19891726965468484
12,silhouette,resnet18,0.6584355209307495,0.1138200563297226,0.9322117479877028,1,0.7671291478488395,0.099550162078504,0.9545539676335728,1,0.6819553896499246,0.11788580414767141,0.7851782140631077,0.10189238499107948
13,silhouette,resnet34,0.7946079882085063,0.0531878221922474,0.9322117479877028,1,0.8441195704694708,0.0679851840690995,0.9545539676335728,1,0.822992051600854,0.05508773578386552,0.8639800725282002,0.06958474405491584
14,silhouette,resnet50,0.832851384149798,0.0589171694985455,0.9322117479877028,1,0.8678865724165725,0.0690161754771825,0.9545539676335728,1,0.8626015337014148,0.06102174017837813,0.8883062660965051,0.07063999269822842
15,silhouette,resnet101,0.8000850563170412,0.067880608032507,0.9322117479877028,1,0.8408213285708415,0.0741861035913115,0.9545539676335728,1,0.8286647651731948,0.07030536025007496,0.8606042293722258,0.0759315592289351
16,silhouette,vgg11,0.5573383120562928,0.100630994191317,0.9322117479877028,1,0.7951802803257427,0.1211283133803564,0.9545539676335728,1,0.577246903733122,0.10422561765439226,0.8138893354726184,0.12397822848885581
17,silhouette,vgg13,0.6126764982582786,0.1141080145969872,0.9322117479877028,1,0.7951346242453561,0.1197682676125743,0.9545539676335728,1,0.6345618163316245,0.1181840485256141,0.8138426051929001,0.12258618347272554
18,silhouette,vgg16,0.704016073941861,0.0867330921307756,0.9322117479877028,1,0.8335046055882512,0.0958328378037051,0.9545539676335728,1,0.7291641182209654,0.08983127088279726,0.853115358038925,0.09808759926058712
19,silhouette,vgg19,0.6126942334781266,0.1070574940629486,0.9322117479877028,1,0.757514249287124,0.1600625420198258,0.9545539676335728,1,0.6345801850683913,0.11088167748823685,0.775337095521001,0.1638285042798196
20,silhouette,densenet121,0.743990283005048,0.0924169073970482,0.9322117479877028,1,0.8920269970551297,0.0487880425102552,0.9545539676335728,1,0.7705662395389317,0.09571811679464895,0.9130146682704795,0.049935930857610306
21,silhouette,densenet169,0.8427831859178092,0.0521712134330122,0.9322117479877028,1,0.8249545167619172,0.1020960069528427,0.9545539676335728,1,0.8728881077535796,0.05403481290761218,0.8443641021473098,0.10449812867494333
22,cue-conflict,alexnet,0.3379316142085765,0.1908832286951204,0.9575353848661046,1,0.4771741499886108,0.2500368684659476,0.9664476361046984,1,0.34534359596465364,0.19506994266073382,0.48538655733682934,0.2543401288499485
23,cue-conflict,resnet18,0.4677217459862989,0.1463787759898608,0.9575353848661046,1,0.6854435749064471,0.140028741547038,0.9664476361046984,1,0.4779804637339414,0.14958935698168271,0.6972404039079453,0.14243870668465106
24,cue-conflict,resnet34,0.3914297849255353,0.1931316434965786,0.9575353848661046,1,0.7651498448159979,0.1012478203219516,0.9664476361046984,1,0.4000151622701438,0.19736767279342415,0.7783184588496901,0.10299034628154718
25,cue-conflict,resnet50,0.554721075372254,0.1170632991987646,0.9575353848661046,1,0.8135756713938311,0.0793199357004653,0.9664476361046984,1,0.566887982277368,0.11963089276351437,0.8275777182822596,0.08068507172642621
26,cue-conflict,resnet101,0.6209888972844524,0.0845709248888558,0.9575353848661046,1,0.6257447769075885,0.1613009493829331,0.9664476361046984,1,0.6346092813617998,0.08642585093310533,0.6365141595409686,0.1640770199266091
27,cue-conflict,vgg11,0.4014353037875912,0.1977078422745204,0.9575353848661046,1,0.6226122623519785,0.1786722734400767,0.9664476361046984,1,0.4102401359572219,0.2020442430679296,0.6333277328328342,0.18174731321613585
28,cue-conflict,vgg13,0.483015229854854,0.1693773241688614,0.9575353848661046,1,0.8034431959279464,0.1114295995682696,0.9664476361046984,1,0.4936093853616599,0.17309234100613752,0.8172708578125484,0.11334735907457427
29,cue-conflict,vgg16,0.4108072093049234,0.2034277014955194,0.9575353848661046,1,0.6879159685268468,0.147209704595318,0.9664476361046984,1,0.41981759901872423,0.20788955812203455,0.6997553486672454,0.1497432577221513
30,cue-conflict,vgg19,0.3293545240209722,0.2479237679214486,0.9575353848661046,1,0.7014497587077879,0.1386994131147259,0.9664476361046984,1,0.33657838121776645,0.2533615735823226,0.7135220621906053,0.1410864998407863
31,cue-conflict,densenet121,0.4470721839789078,0.2171736199850989,0.9575353848661046,1,0.7634914660416259,0.0845759303064957,0.9664476361046984,1,0.4568779870821829,0.22193697103469104,0.7766315385417226,0.08603152464568625
32,cue-conflict,densenet169,0.4348502276924294,0.1794871060958658,0.9575353848661046,1,0.6944407067011193,0.1539588339088942,0.9664476361046984,1,0.44438796201134084,0.18342386459935558,0.706392380870289,0.1566085429489726
