,image domain,model,accuracy corr,accuracy corr std,human accuracy ceiling,model accuracy ceiling,dprime corr,dprime corr std,human dprime ceiling,model dprime ceiling,accnorm corr,accnorm corr std,dpnorm corr,dpnorm corr std
0,edges,vonenet_resnet50,0.0672691584334291,0.0774528432622898,0.5956143677537183,1,0.0806314976317964,0.0546071269638871,0.5510900158543656,1,0.08716324932036654,0.100358643471409,0.10861591244038372,0.07355937933852234
1,silhouette,vonenet_resnet50,0.2199793310792864,0.0683089752435327,0.7179606087145742,1,0.2048827298785408,0.0716229776965256,0.4129089699833499,1,0.2596160682954439,0.08061715387081039,0.31884395922410896,0.1114615848476751
2,cue-conflict,vonenet_resnet50,0.1588287964330256,0.0204634128775917,0.6733969343574184,1,0.1867906094117634,0.0221131494015088,0.5373271842371,1,0.19355022364014565,0.02493690204703304,0.25482124463342104,0.030166935431082738
