,accuracy,dprime
airplane1.png,0.34104007586836815,1.2317900753996815
airplane10.png,-0.31426219686865803,-0.8836288498484728
airplane2.png,-0.12843807235360144,-0.3879685669494286
airplane3.png,0.10087320312857628,0.20935580367034068
airplane4.png,0.0016477952897548942,-0.059204916270212404
airplane5.png,-0.018932299762964178,-0.11211346156743529
airplane6.png,0.2816373835504056,0.8601290526172429
airplane7.png,-0.09802084162831304,-0.31164531476014923
airplane8.png,-0.10522162809967994,-0.32969625952205517
airplane9.png,-0.060323419123887945,-0.2170175627695088
bear1.png,-0.09572919569909576,-0.3929204347504125
bear10.png,-0.11779703460633757,-0.5789134220633725
bear2.png,0.32937630899250514,1.063905516948666
bear3.png,-0.11332385465502741,-0.5365563114868284
bear4.png,0.12595388628542423,0.5282531297960424
bear5.png,0.043864359334111175,0.269658379057344
bear6.png,-0.03514091484248641,-0.044440414648747595
bear7.png,-0.06933642029762269,-0.22166292389626174
bear8.png,-0.013941224291920656,0.049758344472250915
bear9.png,-0.05392591021955016,-0.13708186342868056
bicycle1.png,0.014941166639327985,-0.06936316837603362
bicycle10.png,0.14218661069869987,0.6405182802799607
bicycle2.png,-0.2839865398406983,-0.9334221872817947
bicycle3.png,0.09934936642646786,0.3248244121784096
bicycle4.png,0.11908779025077809,0.45259548166869523
bicycle5.png,0.10766000628471373,0.3759170196319537
bicycle6.png,-0.3606428217887879,-1.126025474808825
bicycle7.png,-0.010306961536407533,-0.16205547865859637
bicycle8.png,0.08619208812713619,0.2503194152315009
bicycle9.png,0.08551929473876951,0.24669170013472996
bird1.png,0.10847119387239224,0.4648331899542193
bird10.png,-0.22537239719182256,-0.7614964883364559
bird2.png,-0.2444529988244176,-0.9191125312686079
bird3.png,-0.13749542016535996,-0.2930248266790876
bird4.png,-0.25128681439906364,-0.986799903213776
bird5.png,0.3642114862427116,1.1197587339078616
bird6.png,-0.13506351862102747,-0.28304393870081257
bird7.png,-0.19255876954644918,-0.5536951787601485
bird8.png,0.2891827866062522,0.9217850460244374
bird9.png,0.4243644520267844,1.2907958970723707
boat1.png,-0.00168177600949998,0.020737235481426475
boat10.png,-0.04521357309073207,-0.1713259294036623
boat2.png,0.011463082171976613,0.072080869944536
boat3.png,-0.042374445907771535,-0.15749676211767294
boat4.png,-0.08669253963977099,-0.4059390271789315
boat5.png,0.1743517670407892,0.5830923595986915
boat6.png,-0.009724691174924333,-0.011975324208928773
boat7.png,-0.025569577179849118,-0.07977162044153008
boat8.png,0.028143810071051156,0.13395309472420536
boat9.png,-0.0027020562812685445,0.01664510360186644
bottle1.png,0.058365334868430985,0.16564746343930814
bottle10.png,0.0677098053693771,0.19555700602800385
bottle2.png,0.08968821346759792,0.2685849647862444
bottle3.png,-0.023337743878364625,-0.07485118532146107
bottle4.png,-0.1638775390386582,-0.4411971811776396
bottle5.png,-0.00854118883609778,-0.03353638321166397
bottle6.png,-0.015897665619850176,-0.05417615085240257
bottle7.png,0.04887486875057212,0.13588447411942228
bottle8.png,0.013046367764472877,0.028287071050715262
bottle9.png,-0.06603045284748088,-0.19020007886052737
car1.png,0.009909572722390313,0.14778885076331175
car10.png,0.006692113252356635,0.11305490124560494
car2.png,-0.01491256291978062,-0.20335275060272492
car3.png,-0.017679375791922202,-0.2627124591913511
car4.png,0.0108097773883492,0.15715073035740482
car5.png,0.021955219553783545,0.26246717228214
car6.png,-0.021138357473537317,-0.3492040331950158
car7.png,0.004498155685141704,0.08811899937537607
car8.png,-0.0077990391384810155,-0.07708299952393824
car9.png,0.007664496721699825,0.1237715884891927
cat1.png,0.0553285771980882,0.3191899537228373
cat10.png,-0.0748181892558932,-0.19022548421655072
cat2.png,2.2947229445013928e-05,0.13083350114601577
cat3.png,-0.1226393299177289,-0.48559061954086813
cat4.png,-0.15020208545029165,-0.7413895691713555
cat5.png,0.023269582726061333,0.2134243685971824
cat6.png,0.27779028657823807,0.9273772933926425
cat7.png,0.09431892726570373,0.43830829506699387
cat8.png,0.062337007559835955,0.34128244086508586
cat9.png,-0.16540772393345832,-0.953210179861983
chair1.png,-0.3644653175771235,-1.0881354500815825
chair10.png,0.27519300535321245,1.0179000675386536
chair2.png,0.2301904793083669,0.7019174448873338
chair3.png,0.2689507658779622,0.964284648820849
chair4.png,0.1705332155525685,0.41656143081029096
chair5.png,-0.32600333586335173,-0.9811135537601585
chair6.png,0.20782199457287798,0.5837530298275466
chair7.png,-0.16484015330672253,-0.5665156544837788
chair8.png,-0.2478156541287898,-0.7757777951223035
chair9.png,-0.04956499978899942,-0.2728741684368492
clock1.png,-0.00044287147931754145,0.024325287167419773
clock10.png,-0.0038931206148117847,-0.01665464542559869
clock2.png,0.0017597291339188845,0.04902959496830994
clock3.png,0.009444029601290843,0.12789854590655936
clock4.png,-0.019909363267943243,-0.2626060723629502
clock5.png,0.004279823014512657,0.07606579949585668
clock6.png,-0.011172999283298853,-0.1145452071679618
clock7.png,-0.024009457351639864,-0.3509155000361335
clock8.png,0.03128065389581025,0.3092942295951828
clock9.png,0.01266357635147869,0.15810796785931558
dog1.png,-0.001590958628803485,0.06759955059281664
dog10.png,-0.11341251695528626,-0.347167601081974
dog2.png,-0.20292173719033602,-0.9193147129922286
dog3.png,-0.131531741861254,-0.43355900247288415
dog4.png,0.2514597099088133,0.7500673705888083
dog5.png,0.02000366410240534,0.1341598805128894
dog6.png,-0.0745710451342165,-0.18505679936850905
dog7.png,0.005228250827640335,0.08892932178048762
dog8.png,0.07909948041662579,0.30428236373347883
dog9.png,0.1682368945144117,0.5400596287071147
elephant1.png,0.045283944178372615,0.20813976494376285
elephant10.png,-0.3185573594458401,-1.3510883589362905
elephant2.png,-0.11298732681199913,-0.2402024556107325
elephant3.png,-0.20216253994032743,-0.5665724514537904
elephant4.png,0.2680421419627964,0.7741578777676503
