,accuracy,dprime
airplane,0.8099999999999999,3.0223069159630684
bear,0.05,0.12952828339348454
bicycle,0.86,2.392873178552743
bird,0.05,0.5914279366592088
boat,0.5,1.8521798587690466
bottle,1.0,5.0
car,0.28,1.7435063667696244
cat,0.74,2.094752028200209
chair,0.63,2.7114130830334306
clock,0.75,2.853467336257332
dog,0.18,0.9753179604010974
elephant,0.22999999999999998,1.1227023000041991
keyboard,0.9800000000000001,4.766800799104543
knife,0.8099999999999999,3.2300179915426126
oven,0.8300000000000001,2.7971356463677073
truck,0.6799999999999999,2.535415541080581
