,image domain,model,accuracy corr,accuracy corr std,human accuracy ceiling,model accuracy ceiling,dprime corr,dprime corr std,human dprime ceiling,model dprime ceiling,accnorm corr,accnorm corr std,dpnorm corr,dpnorm corr std
0,edges,alexnet,-0.0214447539513572,0.0654690421438238,0.5956143677537183,0.982401313419458,0.0740279607074118,0.0576236803615186,0.5510900158543656,0.9675991475003592,-0.028034577651024004,0.08558722333128158,0.10137637921155161,0.07891180597265421
1,edges,resnet18,0.0280500557357927,0.0614351353203236,0.5956143677537183,0.9260192159904292,0.0755015311106632,0.0569207977196615,0.5510900158543656,0.8316492231873621,0.0377694922379217,0.08272261162232794,0.1115255552908545,0.08407940183331061
2,edges,resnet34,0.0815046159219696,0.0673720407598413,0.5956143677537183,0.9461515700987556,0.0752913281385293,0.0523375410894329,0.5510900158543656,0.8597106150755585,0.10857235680526428,0.08974634338598983,0.10938494231897784,0.07603716197768985
3,edges,resnet50,0.033096976157982,0.0285650419482999,0.5956143677537183,0.9674379772121564,0.0691280304750806,0.0418614669915837,0.5510900158543656,0.8656583309306363,0.04360077093983587,0.03763056313451946,0.10008515259019928,0.060607994799049845
4,edges,resnet101,0.0043279636811213,0.0557182545713145,0.5956143677537183,0.909937751784606,-0.0210679006800374,0.0528168641140203,0.5510900158543656,0.8101897489080597,0.005878887955291294,0.07568487164483079,-0.03152946625595431,0.07904382881424193
5,edges,vgg11,0.011805635102718,0.0712488506867227,0.5956143677537183,0.9745941686923364,0.0033803278580151,0.0590567279252987,0.5510900158543656,0.9078175857527168,0.01549511731165204,0.09351545174024337,0.0047791235424315525,0.0834946817651287
6,edges,vgg13,0.0032161895145202,0.0887643875865521,0.5956143677537183,0.9498795582433452,0.0582239867517024,0.0648386530990431,0.5510900158543656,0.854542209699644,0.004275872809383993,0.11801084159046574,0.0848445417328133,0.0944834958179898
7,edges,vgg16,-0.0086991035041288,0.095697500398433,0.5956143677537183,0.9956933595504092,0.0470089399632858,0.0624429039420433,0.5510900158543656,0.9529470654130008,-0.011296115130753752,0.12426682608305321,0.06486864078865312,0.08616629749107947
8,edges,vgg19,0.0800388712382626,0.0892278527115144,0.5956143677537183,0.9907947668622322,0.0934274059156673,0.0594565940435712,0.5510900158543656,0.8937104061921934,0.10419011574772932,0.11615181671239959,0.1331265298571986,0.08472085855935632
9,edges,densenet121,0.0643901834233367,0.0630141988340329,0.5956143677537183,0.9273205645186806,0.0184660406208915,0.0552913111022557,0.5510900158543656,0.8380656339445448,0.08664073622323865,0.08478926894187812,0.027172118443338025,0.08135918711552205
