,accuracy,dprime
airplane1-bicycle2.png,-0.5987500000000001,-6.685341904119125
airplane1-chair2.png,0.4012499999999999,3.3146580958808753
airplane1-clock1.png,0.4012499999999999,3.3146580958808753
airplane1-elephant1.png,-0.3987500000000001,-0.6387698007035321
airplane10-airplane1.png,0.3012499999999999,1.4844029984139822
airplane10-bear3.png,0.4012499999999999,3.3146580958808753
airplane10-boat3.png,0.3012499999999999,1.4844029984139822
airplane10-car3.png,-0.49875000000000014,-1.0787001326752184
airplane10-cat2.png,-0.5987500000000001,-6.685341904119125
airplane10-dog3.png,0.4012499999999999,3.3146580958808753
airplane10-elephant1.png,-0.5987500000000001,-6.685341904119125
airplane10-knife3.png,-0.49875000000000014,-1.0787001326752184
airplane10-oven2.png,-0.2987500000000001,-0.3215490798386589
airplane10-truck1.png,0.0012499999999998623,0.4561985360051819
airplane2-bear1.png,0.3012499999999999,1.4844029984139822
airplane2-bicycle1.png,-0.5987500000000001,-6.685341904119125
airplane2-bird3.png,0.4012499999999999,3.3146580958808753
airplane2-bottle1.png,-0.5987500000000001,-6.685341904119125
airplane2-cat1.png,0.0012499999999998623,0.4561985360051819
airplane2-dog1.png,-0.2987500000000001,-0.3215490798386589
airplane3-airplane2.png,0.4012499999999999,3.3146580958808753
airplane3-car1.png,-0.5987500000000001,-6.685341904119125
airplane3-cat1.png,0.4012499999999999,3.3146580958808753
airplane3-chair3.png,-0.5987500000000001,-6.685341904119125
airplane3-clock1.png,-0.5987500000000001,-6.685341904119125
airplane3-dog1.png,0.4012499999999999,3.3146580958808753
airplane3-elephant1.png,-0.1987500000000001,-0.05049567026641766
airplane3-keyboard2.png,-0.5987500000000001,-6.685341904119125
airplane3-oven1.png,-0.3987500000000001,-0.6387698007035321
airplane4-airplane1.png,0.4012499999999999,3.3146580958808753
airplane4-bear3.png,0.10124999999999984,0.7272519455774227
airplane4-bicycle2.png,-0.5987500000000001,-6.685341904119125
airplane4-bird3.png,0.4012499999999999,3.3146580958808753
airplane4-boat3.png,0.4012499999999999,3.3146580958808753
airplane4-bottle1.png,-0.5987500000000001,-6.685341904119125
airplane4-car1.png,-0.1987500000000001,-0.05049567026641766
airplane4-cat3.png,0.4012499999999999,3.3146580958808753
airplane4-dog2.png,-0.5987500000000001,-6.685341904119125
airplane4-elephant1.png,-0.49875000000000014,-1.0787001326752184
airplane4-keyboard3.png,0.4012499999999999,3.3146580958808753
airplane4-knife1.png,0.4012499999999999,3.3146580958808753
airplane4-truck2.png,-0.49875000000000014,-1.0787001326752184
airplane5-bear2.png,0.4012499999999999,3.3146580958808753
airplane5-bicycle1.png,-0.5987500000000001,-6.685341904119125
airplane5-bird2.png,0.4012499999999999,3.3146580958808753
airplane5-boat3.png,0.4012499999999999,3.3146580958808753
airplane5-bottle3.png,0.4012499999999999,3.3146580958808753
airplane5-chair3.png,0.4012499999999999,3.3146580958808753
airplane5-dog3.png,0.4012499999999999,3.3146580958808753
airplane5-knife1.png,0.4012499999999999,3.3146580958808753
airplane5-oven3.png,-0.5987500000000001,-6.685341904119125
airplane6-bear3.png,0.4012499999999999,3.3146580958808753
airplane6-bottle2.png,-0.1987500000000001,-0.05049567026641766
airplane6-chair3.png,0.4012499999999999,3.3146580958808753
airplane6-keyboard3.png,0.4012499999999999,3.3146580958808753
airplane6-knife1.png,0.4012499999999999,3.3146580958808753
airplane7-airplane3.png,0.4012499999999999,3.3146580958808753
airplane7-bird3.png,0.4012499999999999,3.3146580958808753
airplane7-boat2.png,-0.2987500000000001,-0.3215490798386589
airplane7-bottle3.png,0.4012499999999999,3.3146580958808753
airplane7-car1.png,0.20124999999999993,1.044472666442296
airplane7-cat3.png,-0.2987500000000001,-0.3215490798386589
