,image domain,model,accuracy corr,accuracy corr std,human accuracy ceiling,model accuracy ceiling,dprime corr,dprime corr std,human dprime ceiling,model dprime ceiling,accnorm corr,accnorm corr std,dpnorm corr,dpnorm corr std
0,edges,alexnet,0.3496818980425657,0.0466139054174761,0.6815771384848986,1,0.3454221079745817,0.0500262690636582,0.6557130821164314,1,0.4235606863422292,0.05646222433085334,0.4265728455432653,0.0617790449821701
1,edges,resnet18,0.2551918396908381,0.0414414260255816,0.6815771384848986,1,0.3019912353478071,0.0497821804249203,0.6557130821164314,1,0.309107309739065,0.050196933123084896,0.3729386672636467,0.0614776120895225
2,edges,resnet34,0.2343328724346448,0.0519257676703471,0.6815771384848986,1,0.2656833565594558,0.0529909798424514,0.6557130821164314,1,0.28384137936954995,0.06289634641202424,0.32810090264805164,0.06544026145884005
3,edges,resnet50,0.177387943405772,0.0380135068086804,0.6815771384848986,1,0.2245632796449427,0.0456511956353495,0.6557130821164314,1,0.2148654519389488,0.04604478277053891,0.2773204001456683,0.05637612641185177
4,edges,resnet101,0.1874833950890134,0.0562862037216054,0.6815771384848986,1,0.2130816651185427,0.0521459722974848,0.6557130821164314,1,0.22709381282301158,0.06817803041385823,0.2631413859283219,0.06439673452573345
5,edges,vgg11,0.1623791249110305,0.0343990939811036,0.6815771384848986,1,0.1725740608730223,0.0474754885204978,0.6557130821164314,1,0.19668565624919643,0.0416667375055643,0.2131172455787887,0.058629004236276684
6,edges,vgg13,0.1957179182149974,0.0474026453850269,0.6815771384848986,1,0.2203764848037271,0.0507422203589755,0.6557130821164314,1,0.237068078824388,0.05741760476052803,0.2721499928443075,0.06266319621124071
7,edges,vgg16,0.1734515048195684,0.065356134440855,0.6815771384848986,1,0.2110882845688738,0.0539277588001706,0.6557130821164314,1,0.21009734515775796,0.07916420413925421,0.26067969632105037,0.066597119854449
8,edges,vgg19,0.2270828507706851,0.0487375628761974,0.6815771384848986,1,0.2667095381432419,0.0502347145827533,0.6557130821164314,1,0.2750596146594734,0.059034555972287905,0.3293681672154717,0.062036461042602686
9,edges,densenet121,0.2480999351031491,0.0430150612421986,0.6815771384848986,1,0.2715535688287157,0.0542236233404373,0.6557130821164314,1,0.30051706817537527,0.05210303697385233,0.3353502161512436,0.0669624924693547
