,accuracy,dprime
airplane,1.0,5.0
bear,0.8,3.3163608827923983
bicycle,1.0,5.0
bird,1.0,5.0
boat,0.9,3.497914344768999
bottle,1.0,5.0
car,0.8,5.0
cat,0.8,5.0
chair,0.9,5.0
clock,1.0,5.0
dog,1.0,5.0
elephant,0.9,3.497914344768999
keyboard,0.6,2.7280867523552836
knife,1.0,5.0
oven,0.8,5.0
truck,0.7,5.0
