,accuracy,dprime
airplane,1.0,5.0
bear,0.9,2.9010813037846086
bicycle,1.0,5.0
bird,0.6599999999999999,2.439421534798584
boat,0.15,1.1998481741168918
bottle,1.0,5.0
car,0.05,0.5715091522729256
cat,0.7300000000000001,2.9148455993527085
chair,0.9,2.9528301386140114
clock,0.0,0.0
dog,0.4699999999999999,2.9284889098100453
elephant,0.21000000000000002,1.6340856307566773
keyboard,0.53,1.1585892858974842
knife,0.8,2.033437405254309
oven,0.0,0.0
truck,0.01,5.0
