,image domain,model,accuracy corr,accuracy corr std,human accuracy ceiling,model accuracy ceiling,dprime corr,dprime corr std,human dprime ceiling,model dprime ceiling,accnorm corr,accnorm corr std,dpnorm corr,dpnorm corr std
0,edges,vonenet_resnet50,0.0802989955433415,0.0737320890441565,0.5956143677537183,1,0.0592213079673487,0.0558521621650716,0.5510900158543656,1,0.10404651301897506,0.09553751838039268,0.07977498359462429,0.07523652336249399
1,edges,vonenet_cornets,0.0775471773972704,0.0793726689484441,0.5956143677537183,1,0.0035223919847435,0.0661771029134599,0.5510900158543656,1,0.10048087585721882,0.10284623583663106,0.004744892884697443,0.08914489531659321
2,silhouette,vonenet_resnet50,0.2468480594683969,0.0740176396160532,0.7179606087145742,1,0.2211633612822224,0.0640722713487037,0.4129089699833499,1,0.2913261093718252,0.08735442774259009,0.34418031128509297,0.09971097459221157
3,silhouette,vonenet_cornets,0.2383171351797991,0.0775670617693496,0.7179606087145742,1,0.2058057366059217,0.0750535425871279,0.4129089699833499,1,0.2812580497415611,0.0915433986774432,0.32028036686824307,0.11680032126896008
4,cue-conflict,vonenet_resnet50,0.230259458066741,0.0217182388778995,0.6733969343574184,1,0.2343298386779446,0.0215803050564329,0.5373271842371,1,0.28059628105832324,0.026466044484950196,0.31967464175370985,0.029440024910068238
5,cue-conflict,vonenet_cornets,0.2390921590500504,0.0199742790048704,0.6733969343574184,1,0.2549241889058422,0.0214302779000165,0.5373271842371,1,0.2913598912414865,0.024340839037167578,0.34776961919404226,0.029235356662305496
