,image domain,model,accuracy corr,accuracy corr std,human accuracy ceiling,model accuracy ceiling,dprime corr,dprime corr std,human dprime ceiling,model dprime ceiling,accnorm corr,accnorm corr std,dpnorm corr,dpnorm corr std
0,edges,alexnet,0.5780828206083366,0.1150892258808318,0.8756914808072016,1,0.6571365691020472,0.1217758399925759,0.848716621579829,1,0.6177524847548952,0.12298697128135336,0.7133033803773771,0.132184270970788
1,edges,resnet18,0.4617925071863533,0.1287711630718861,0.8756914808072016,1,0.6126458445591415,0.1223642534626474,0.848716621579829,1,0.49348200393735864,0.1376078013678448,0.6650099422945466,0.13282297734781268
2,edges,resnet34,0.4864618737994054,0.1194596733231158,0.8756914808072016,1,0.565624691481254,0.1558197162151152,0.848716621579829,1,0.5198442516625293,0.12765733108225605,0.6139697947563706,0.16913794716608627
3,edges,resnet50,0.4987737956239922,0.1268250205288701,0.8756914808072016,1,0.5559461162735071,0.1632113588207862,0.848716621579829,1,0.5330010520864595,0.13552810906636767,0.6034639718612055,0.17716136863595092
4,edges,resnet101,0.4919717086754863,0.121451751231896,0.8756914808072016,1,0.5618365215875136,0.1588361813520706,0.848716621579829,1,0.5257321868578813,0.12978611096310302,0.6098578422069315,0.1724122357693228
5,edges,vgg11,0.4043839312998765,0.1293747757608883,0.8756914808072016,1,0.4716520497365214,0.1491476319843544,0.848716621579829,1,0.43213389059472257,0.1382528356521508,0.5119651184512528,0.16189558620226477
6,edges,vgg13,0.4778237255879599,0.1178614876473368,0.8756914808072016,1,0.5603130797613967,0.137043527747406,0.848716621579829,1,0.5106133294986671,0.1259494734239482,0.6082041886812078,0.14875691933359037
7,edges,vgg16,0.4655094834233106,0.1433820992635008,0.8756914808072016,1,0.557774207353053,0.1689345735422002,0.848716621579829,1,0.4974540495064329,0.15322138097131216,0.605448313637314,0.18337375826599178
8,edges,vgg19,0.5167811011275061,0.1360307926507552,0.8756914808072016,1,0.6167665571659768,0.1462063404658362,0.848716621579829,1,0.5522440693877347,0.1453656070850726,0.6694828606652831,0.15870289646092037
9,edges,densenet121,0.4969535229126472,0.120567525262571,0.8756914808072016,1,0.6540025403185961,0.1207003171211589,0.848716621579829,1,0.5310558671574531,0.12884120692831352,0.7099014797214899,0.13101682095213626
10,edges,densenet169,0.449687363108022,0.1259660928238091,0.8756914808072016,1,0.5535175090812727,0.1433054655634957,0.848716621579829,1,0.4805461709284555,0.13461023933367458,0.6008277866277513,0.1555540778268899
11,silhouette,alexnet,0.8086546597566593,0.0645086121135978,0.9322117479877028,1,0.9007289105642168,0.0516106987807546,0.9545539676335728,1,0.8375404820308591,0.06681291381047964,0.9219213209862005,0.05282499877479165
12,silhouette,resnet18,0.7741673047005434,0.0691753428676123,0.9322117479877028,1,0.8815533160848159,0.0460735970163098,0.9545539676335728,1,0.8018212097442682,0.07164634409875834,0.9022945618294735,0.04715761970741572
13,silhouette,resnet34,0.7758151572596397,0.0656910718679653,0.9322117479877028,1,0.8834784333983058,0.0421381310639974,0.9545539676335728,1,0.8035279249780326,0.06803761201843045,0.9042649734326653,0.04312955984734154
14,silhouette,resnet50,0.7511587149558832,0.0738557877436636,0.9322117479877028,1,0.8810408069355353,0.0497054690706773,0.9545539676335728,1,0.7779907338877486,0.07649397838900839,0.9017699943304396,0.050874942691883904
15,silhouette,resnet101,0.8090909689823866,0.049665547409333,0.9322117479877028,1,0.9041952270622502,0.0330150437807894,0.9545539676335728,1,0.8379923765878511,0.051439642393276516,0.9254691932120642,0.03379182395259934
16,silhouette,vgg11,0.7023748916816899,0.0667987045186922,0.9322117479877028,1,0.855824173942068,0.0421270521968725,0.9545539676335728,1,0.7274643115547949,0.06918481023587729,0.8759600626989577,0.04311822031588538
17,silhouette,vgg13,0.753647349168247,0.0659122034172011,0.9322117479877028,1,0.8749384643477167,0.0384298830030738,0.9545539676335728,1,0.7805682642001925,0.06826664257196106,0.8955240754155598,0.03933406387649531
18,silhouette,vgg16,0.7290062216223868,0.0710485996165767,0.9322117479877028,1,0.8834587376831685,0.0469564212495448,0.9545539676335728,1,0.755046934923794,0.07358651514899049,0.9042448143154169,0.04806121508861961
19,silhouette,vgg19,0.7613464185650066,0.0655072020737697,0.9322117479877028,1,0.8628825246072108,0.0393472248630641,0.9545539676335728,1,0.7885423508092915,0.06784717424106348,0.8831844827135392,0.04027298901749965
20,silhouette,densenet121,0.7747113414809467,0.0580958176416996,0.9322117479877028,1,0.9096044943108864,0.0311085162036689,0.9545539676335728,1,0.802384679974488,0.060171048944734996,0.931005730064541,0.03184043946634526
21,silhouette,densenet169,0.6878366376702729,0.1105631444640879,0.9322117479877028,1,0.8543349476901391,0.0639722143282656,0.9545539676335728,1,0.7124067389238854,0.11451255266019893,0.8744357978315564,0.06547735689196824
22,cue-conflict,alexnet,0.6514377430021598,0.1395652492053304,0.9575353848661046,1,0.7118048803294917,0.1086050370495547,0.9664476361046984,1,0.6657259731154037,0.1426263865402167,0.7240554006685656,0.11047418441292423
23,cue-conflict,resnet18,0.6146275275506847,0.0933677631311528,0.9575353848661046,1,0.7194817034421186,0.0986953587073846,0.9664476361046984,1,0.628108385302504,0.09541563355178383,0.7318643457717542,0.10039395551759098
24,cue-conflict,resnet34,0.6541266783254646,0.0703179002024734,0.9575353848661046,1,0.7499098635267156,0.0841334911838667,0.9664476361046984,1,0.6684738858729632,0.07186020927186014,0.7628161898100555,0.08558147092301678
25,cue-conflict,resnet50,0.5989854637769687,0.0780420232998624,0.9575353848661046,1,0.7228831606096465,0.0926414098391014,0.9664476361046984,1,0.6121232382348804,0.07975374847911391,0.7353243437295531,0.09423581514150539
