,image domain,model,accuracy corr,accuracy corr std,human accuracy ceiling,model accuracy ceiling,dprime corr,dprime corr std,human dprime ceiling,model dprime ceiling,accnorm corr,accnorm corr std,dpnorm corr,dpnorm corr std
0,edges,alexnet,0.3194845434705291,0.0387173460009667,0.6815771384848986,1,0.3106368402734734,0.0481161649737143,0.6557130821164314,1,0.3869834076788237,0.04689732507549704,0.3836154022190588,0.05942019614730873
1,edges,resnet18,0.2402408155907588,0.0434054600567333,0.6815771384848986,1,0.2937370969882681,0.049207886210693,0.6557130821164314,1,0.2909975189126095,0.05257591701356024,0.3627453669326921,0.060768397735587745
2,edges,resnet34,0.2320241436161324,0.041087543619965,0.6815771384848986,1,0.25628306130222,0.0489726677495257,0.6557130821164314,1,0.28104487555159097,0.049768284469990584,0.31649217638458677,0.06047791890986121
3,edges,resnet50,0.1812984365153871,0.0361486255816005,0.6815771384848986,1,0.2148705556509587,0.0404470386945071,0.6557130821164314,1,0.21960213163188363,0.04378590012059244,0.2653505442513157,0.04994934600707167
4,edges,resnet101,0.188812616085511,0.0445638277292615,0.6815771384848986,1,0.2080497616125737,0.0480570255386685,0.6557130821164314,1,0.2287038640173359,0.053979017972343564,0.25692732681778496,0.05934716296121873
5,edges,vgg11,0.1701126128410279,0.0355708520345519,0.6815771384848986,1,0.163320979932673,0.0450453361009656,0.6557130821164314,1,0.20605303120850968,0.04308605788824303,0.2016903189992734,0.05562793103114187
6,edges,vgg13,0.195866218135549,0.045747786819093,0.6815771384848986,1,0.2231000544267623,0.0498255365799336,0.6557130821164314,1,0.23724771070263206,0.055413117156480084,0.2755134163696449,0.06153115399662359
7,edges,vgg16,0.1652711357213265,0.0658989516891037,0.6815771384848986,1,0.2086685503600701,0.0535258724203965,0.6557130821164314,1,0.20018867453688893,0.07982170470623703,0.25769148889865884,0.06610081746775306
8,edges,vgg19,0.2086151979329795,0.0419320661582267,0.6815771384848986,1,0.2411738400809546,0.0461450963345553,0.6557130821164314,1,0.2526902219203719,0.05079123289237093,0.29783331425184756,0.056986060234302784
9,edges,densenet121,0.2364174059888548,0.0428472956367721,0.6815771384848986,1,0.2651451293934225,0.0520477327733601,0.6557130821164314,1,0.2863663212320456,0.05189982681234028,0.3274362286493034,0.06427541538493955
10,edges,densenet169,0.1956964088981495,0.0491689114384097,0.6815771384848986,1,0.2308449755499656,0.0529177329040745,0.6557130821164314,1,0.2370420251422905,0.05955703738778611,0.28507786799494755,0.06534980646418445
