,accuracy,dprime
airplane,0.9,3.3353004761764233
bear,0.9,5.0
bicycle,1.0,5.0
bird,0.9,3.497914344768999
boat,1.0,5.0
bottle,0.9,5.0
car,1.0,5.0
cat,0.9,3.7562912147640843
chair,1.0,5.0
clock,1.0,5.0
dog,1.0,5.0
elephant,1.0,5.0
keyboard,0.5,5.0
knife,0.5,5.0
oven,0.7,5.0
truck,1.0,5.0
