image domain,model,decoder num,human,kappa,human ceiling,model ceiling
edges,vgg16,7,subject-07,0.043478260869565216,0.31843643384059334,0.9835451133048577
edges,vgg16,7,subject-08,-0.014492753623188435,0.31843643384059334,0.9835451133048577
edges,vgg16,7,subject-09,0.028077753779697602,0.31843643384059334,0.9835451133048577
edges,vgg16,7,subject-10,0.014972419227738338,0.31843643384059334,0.9835451133048577
edges,vgg16,8,subject-01,0.04109589041095892,0.31843643384059334,0.9835451133048577
edges,vgg16,8,subject-02,-0.007751937984496131,0.31843643384059334,0.9835451133048577
edges,vgg16,8,subject-03,-0.0031347962382444468,0.31843643384059334,0.9835451133048577
edges,vgg16,8,subject-04,0.01265822784810122,0.31843643384059334,0.9835451133048577
edges,vgg16,8,subject-05,0.027552674230145856,0.31843643384059334,0.9835451133048577
edges,vgg16,8,subject-06,-0.0031347962382444468,0.31843643384059334,0.9835451133048577
edges,vgg16,8,subject-07,0.043478260869565216,0.31843643384059334,0.9835451133048577
edges,vgg16,8,subject-08,-0.014492753623188435,0.31843643384059334,0.9835451133048577
edges,vgg16,8,subject-09,0.028077753779697602,0.31843643384059334,0.9835451133048577
edges,vgg16,8,subject-10,0.014972419227738338,0.31843643384059334,0.9835451133048577
edges,vgg16,9,subject-01,0.04109589041095892,0.31843643384059334,0.9835451133048577
edges,vgg16,9,subject-02,-0.007751937984496131,0.31843643384059334,0.9835451133048577
edges,vgg16,9,subject-03,-0.0031347962382444468,0.31843643384059334,0.9835451133048577
edges,vgg16,9,subject-04,0.01265822784810122,0.31843643384059334,0.9835451133048577
edges,vgg16,9,subject-05,0.027552674230145856,0.31843643384059334,0.9835451133048577
edges,vgg16,9,subject-06,-0.0031347962382444468,0.31843643384059334,0.9835451133048577
edges,vgg16,9,subject-07,0.043478260869565216,0.31843643384059334,0.9835451133048577
edges,vgg16,9,subject-08,-0.014492753623188435,0.31843643384059334,0.9835451133048577
edges,vgg16,9,subject-09,0.028077753779697602,0.31843643384059334,0.9835451133048577
edges,vgg16,9,subject-10,0.014972419227738338,0.31843643384059334,0.9835451133048577
edges,vgg19,0,subject-01,0.033398821218074706,0.31843643384059334,0.9773133240856882
edges,vgg19,0,subject-02,0.003773584905660364,0.31843643384059334,0.9773133240856882
edges,vgg19,0,subject-03,0.007633587786259582,0.31843643384059334,0.9773133240856882
edges,vgg19,0,subject-04,0.018556701030927807,0.31843643384059334,0.9773133240856882
edges,vgg19,0,subject-05,0.0039525691699604255,0.31843643384059334,0.9773133240856882
edges,vgg19,0,subject-06,-0.007633587786259514,0.31843643384059334,0.9773133240856882
edges,vgg19,0,subject-07,0.06382978723404255,0.31843643384059334,0.9773133240856882
edges,vgg19,0,subject-08,-0.0018552875695733433,0.31843643384059334,0.9773133240856882
edges,vgg19,0,subject-09,0.05882352941176469,0.31843643384059334,0.9773133240856882
edges,vgg19,0,subject-10,0.02495201535508632,0.31843643384059334,0.9773133240856882
edges,vgg19,1,subject-01,0.029691441878517424,0.31843643384059334,0.9773133240856882
edges,vgg19,1,subject-02,0.0018621973929236763,0.31843643384059334,0.9773133240856882
edges,vgg19,1,subject-03,0.005275056518462752,0.31843643384059334,0.9773133240856882
edges,vgg19,1,subject-04,0.029561671763506613,0.31843643384059334,0.9773133240856882
edges,vgg19,1,subject-05,0.01600937133932055,0.31843643384059334,0.9773133240856882
edges,vgg19,1,subject-06,0.005275056518462752,0.31843643384059334,0.9773133240856882
edges,vgg19,1,subject-07,0.05684210526315788,0.31843643384059334,0.9773133240856882
edges,vgg19,1,subject-08,-0.0031118433095369486,0.31843643384059334,0.9773133240856882
edges,vgg19,1,subject-09,0.04204364023416707,0.31843643384059334,0.9773133240856882
edges,vgg19,1,subject-10,0.022171688459351906,0.31843643384059334,0.9773133240856882
edges,vgg19,2,subject-01,0.029691441878517424,0.31843643384059334,0.9773133240856882
edges,vgg19,2,subject-02,0.0018621973929236763,0.31843643384059334,0.9773133240856882
edges,vgg19,2,subject-03,0.005275056518462752,0.31843643384059334,0.9773133240856882
edges,vgg19,2,subject-04,0.029561671763506613,0.31843643384059334,0.9773133240856882
edges,vgg19,2,subject-05,0.01600937133932055,0.31843643384059334,0.9773133240856882
edges,vgg19,2,subject-06,0.005275056518462752,0.31843643384059334,0.9773133240856882
edges,vgg19,2,subject-07,0.05684210526315788,0.31843643384059334,0.9773133240856882
edges,vgg19,2,subject-08,-0.0031118433095369486,0.31843643384059334,0.9773133240856882
edges,vgg19,2,subject-09,0.04204364023416707,0.31843643384059334,0.9773133240856882
edges,vgg19,2,subject-10,0.022171688459351906,0.31843643384059334,0.9773133240856882
edges,vgg19,3,subject-01,0.029691441878517424,0.31843643384059334,0.9773133240856882
edges,vgg19,3,subject-02,0.0018621973929236763,0.31843643384059334,0.9773133240856882
edges,vgg19,3,subject-03,0.005275056518462752,0.31843643384059334,0.9773133240856882
edges,vgg19,3,subject-04,0.029561671763506613,0.31843643384059334,0.9773133240856882
edges,vgg19,3,subject-05,0.01600937133932055,0.31843643384059334,0.9773133240856882
edges,vgg19,3,subject-06,0.005275056518462752,0.31843643384059334,0.9773133240856882
edges,vgg19,3,subject-07,0.05684210526315788,0.31843643384059334,0.9773133240856882
edges,vgg19,3,subject-08,-0.0031118433095369486,0.31843643384059334,0.9773133240856882
edges,vgg19,3,subject-09,0.04204364023416707,0.31843643384059334,0.9773133240856882
edges,vgg19,3,subject-10,0.022171688459351906,0.31843643384059334,0.9773133240856882
edges,vgg19,4,subject-01,0.03153373035243588,0.31843643384059334,0.9773133240856882
edges,vgg19,4,subject-02,0.002811621368322406,0.31843643384059334,0.9773133240856882
edges,vgg19,4,subject-03,0.006446719757299993,0.31843643384059334,0.9773133240856882
edges,vgg19,4,subject-04,0.03229113275243467,0.31843643384059334,0.9773133240856882
edges,vgg19,4,subject-05,0.017874680809271234,0.31843643384059334,0.9773133240856882
edges,vgg19,4,subject-06,0.006446719757299993,0.31843643384059334,0.9773133240856882
edges,vgg19,4,subject-07,0.060317460317460346,0.31843643384059334,0.9773133240856882
edges,vgg19,4,subject-08,-0.0024877913940846465,0.31843643384059334,0.9773133240856882
edges,vgg19,4,subject-09,0.029074419845291983,0.31843643384059334,0.9773133240856882
edges,vgg19,4,subject-10,0.02355297034423571,0.31843643384059334,0.9773133240856882
edges,vgg19,5,subject-01,0.029691441878517424,0.31843643384059334,0.9773133240856882
edges,vgg19,5,subject-02,0.0018621973929236763,0.31843643384059334,0.9773133240856882
edges,vgg19,5,subject-03,0.005275056518462752,0.31843643384059334,0.9773133240856882
edges,vgg19,5,subject-04,0.029561671763506613,0.31843643384059334,0.9773133240856882
edges,vgg19,5,subject-05,0.01600937133932055,0.31843643384059334,0.9773133240856882
edges,vgg19,5,subject-06,0.005275056518462752,0.31843643384059334,0.9773133240856882
edges,vgg19,5,subject-07,0.05684210526315788,0.31843643384059334,0.9773133240856882
edges,vgg19,5,subject-08,-0.0031118433095369486,0.31843643384059334,0.9773133240856882
edges,vgg19,5,subject-09,0.04204364023416707,0.31843643384059334,0.9773133240856882
edges,vgg19,5,subject-10,0.022171688459351906,0.31843643384059334,0.9773133240856882
edges,vgg19,6,subject-01,0.029691441878517424,0.31843643384059334,0.9773133240856882
edges,vgg19,6,subject-02,0.0018621973929236763,0.31843643384059334,0.9773133240856882
edges,vgg19,6,subject-03,0.005275056518462752,0.31843643384059334,0.9773133240856882
edges,vgg19,6,subject-04,0.029561671763506613,0.31843643384059334,0.9773133240856882
edges,vgg19,6,subject-05,0.01600937133932055,0.31843643384059334,0.9773133240856882
edges,vgg19,6,subject-06,0.005275056518462752,0.31843643384059334,0.9773133240856882
edges,vgg19,6,subject-07,0.05684210526315788,0.31843643384059334,0.9773133240856882
edges,vgg19,6,subject-08,-0.0031118433095369486,0.31843643384059334,0.9773133240856882
edges,vgg19,6,subject-09,0.04204364023416707,0.31843643384059334,0.9773133240856882
edges,vgg19,6,subject-10,0.022171688459351906,0.31843643384059334,0.9773133240856882
edges,vgg19,7,subject-01,0.03153373035243588,0.31843643384059334,0.9773133240856882
edges,vgg19,7,subject-02,0.002811621368322406,0.31843643384059334,0.9773133240856882
edges,vgg19,7,subject-03,0.006446719757299993,0.31843643384059334,0.9773133240856882
edges,vgg19,7,subject-04,0.03229113275243467,0.31843643384059334,0.9773133240856882
edges,vgg19,7,subject-05,0.017874680809271234,0.31843643384059334,0.9773133240856882
edges,vgg19,7,subject-06,0.006446719757299993,0.31843643384059334,0.9773133240856882
edges,vgg19,7,subject-07,0.060317460317460346,0.31843643384059334,0.9773133240856882
edges,vgg19,7,subject-08,-0.0024877913940846465,0.31843643384059334,0.9773133240856882
edges,vgg19,7,subject-09,0.029074419845291983,0.31843643384059334,0.9773133240856882
edges,vgg19,7,subject-10,0.02355297034423571,0.31843643384059334,0.9773133240856882
edges,vgg19,8,subject-01,0.029691441878517424,0.31843643384059334,0.9773133240856882
edges,vgg19,8,subject-02,0.0018621973929236763,0.31843643384059334,0.9773133240856882
edges,vgg19,8,subject-03,0.005275056518462752,0.31843643384059334,0.9773133240856882
edges,vgg19,8,subject-04,0.029561671763506613,0.31843643384059334,0.9773133240856882
edges,vgg19,8,subject-05,0.01600937133932055,0.31843643384059334,0.9773133240856882
edges,vgg19,8,subject-06,0.005275056518462752,0.31843643384059334,0.9773133240856882
edges,vgg19,8,subject-07,0.05684210526315788,0.31843643384059334,0.9773133240856882
edges,vgg19,8,subject-08,-0.0031118433095369486,0.31843643384059334,0.9773133240856882
edges,vgg19,8,subject-09,0.04204364023416707,0.31843643384059334,0.9773133240856882
edges,vgg19,8,subject-10,0.022171688459351906,0.31843643384059334,0.9773133240856882
edges,vgg19,9,subject-01,0.029691441878517424,0.31843643384059334,0.9773133240856882
edges,vgg19,9,subject-02,0.0018621973929236763,0.31843643384059334,0.9773133240856882
edges,vgg19,9,subject-03,0.005275056518462752,0.31843643384059334,0.9773133240856882
edges,vgg19,9,subject-04,0.029561671763506613,0.31843643384059334,0.9773133240856882
edges,vgg19,9,subject-05,0.01600937133932055,0.31843643384059334,0.9773133240856882
edges,vgg19,9,subject-06,0.005275056518462752,0.31843643384059334,0.9773133240856882
edges,vgg19,9,subject-07,0.05684210526315788,0.31843643384059334,0.9773133240856882
edges,vgg19,9,subject-08,-0.0031118433095369486,0.31843643384059334,0.9773133240856882
edges,vgg19,9,subject-09,0.04204364023416707,0.31843643384059334,0.9773133240856882
edges,vgg19,9,subject-10,0.022171688459351906,0.31843643384059334,0.9773133240856882
edges,densenet121,0,subject-01,0.06672481465329268,0.31843643384059334,0.869845680115099
edges,densenet121,0,subject-02,0.02109704641350218,0.31843643384059334,0.869845680115099
edges,densenet121,0,subject-03,0.02896081771720619,0.31843643384059334,0.869845680115099
edges,densenet121,0,subject-04,0.04761904761904765,0.31843643384059334,0.869845680115099
edges,densenet121,0,subject-05,0.07099035933391766,0.31843643384059334,0.869845680115099
edges,densenet121,0,subject-06,0.02896081771720619,0.31843643384059334,0.869845680115099
edges,densenet121,0,subject-07,0.08837209302325583,0.31843643384059334,0.869845680115099
edges,densenet121,0,subject-08,0.009571369121930863,0.31843643384059334,0.869845680115099
edges,densenet121,0,subject-09,0.04338153503893221,0.31843643384059334,0.869845680115099
edges,densenet121,0,subject-10,0.032948224219084284,0.31843643384059334,0.869845680115099
edges,densenet121,1,subject-01,0.06216390621639063,0.31843643384059334,0.869845680115099
edges,densenet121,1,subject-02,0.01871101871101872,0.31843643384059334,0.869845680115099
edges,densenet121,1,subject-03,0.026028547439126824,0.31843643384059334,0.869845680115099
edges,densenet121,1,subject-04,0.04143337066069424,0.31843643384059334,0.869845680115099
edges,densenet121,1,subject-05,0.06614785992217896,0.31843643384059334,0.869845680115099
edges,densenet121,1,subject-06,0.026028547439126824,0.31843643384059334,0.869845680115099
edges,densenet121,1,subject-07,0.08045977011494253,0.31843643384059334,0.869845680115099
edges,densenet121,1,subject-08,0.007993441278950544,0.31843643384059334,0.869845680115099
edges,densenet121,1,subject-09,0.02600996126175986,0.31843643384059334,0.869845680115099
edges,densenet121,1,subject-10,0.029740561063066794,0.31843643384059334,0.869845680115099
edges,densenet121,2,subject-01,0.06672481465329261,0.31843643384059334,0.869845680115099
edges,densenet121,2,subject-02,0.02109704641350211,0.31843643384059334,0.869845680115099
edges,densenet121,2,subject-03,0.02896081771720612,0.31843643384059334,0.869845680115099
edges,densenet121,2,subject-04,0.04761904761904765,0.31843643384059334,0.869845680115099
edges,densenet121,2,subject-05,0.07099035933391758,0.31843643384059334,0.869845680115099
edges,densenet121,2,subject-06,0.02896081771720612,0.31843643384059334,0.869845680115099
edges,densenet121,2,subject-07,0.08837209302325583,0.31843643384059334,0.869845680115099
edges,densenet121,2,subject-08,0.009571369121930828,0.31843643384059334,0.869845680115099
edges,densenet121,2,subject-09,0.06562847608453835,0.31843643384059334,0.869845680115099
edges,densenet121,2,subject-10,0.032948224219084284,0.31843643384059334,0.869845680115099
edges,densenet121,3,subject-01,0.07869481765834939,0.31843643384059334,0.869845680115099
edges,densenet121,3,subject-02,0.027382256297919023,0.31843643384059334,0.869845680115099
edges,densenet121,3,subject-03,0.03667697746354397,0.31843643384059334,0.869845680115099
edges,densenet121,3,subject-04,0.06377998829724989,0.31843643384059334,0.869845680115099
edges,densenet121,3,subject-05,0.08369244726695398,0.31843643384059334,0.869845680115099
edges,densenet121,3,subject-06,0.03667697746354397,0.31843643384059334,0.869845680115099
edges,densenet121,3,subject-07,0.10898203592814373,0.31843643384059334,0.869845680115099
edges,densenet121,3,subject-08,0.013734184059694994,0.31843643384059334,0.869845680115099
edges,densenet121,3,subject-09,0.08758096310898338,0.31843643384059334,0.869845680115099
edges,densenet121,3,subject-10,0.04138466659269948,0.31843643384059334,0.869845680115099
edges,densenet121,4,subject-01,0.06216390621639063,0.31843643384059334,0.869845680115099
edges,densenet121,4,subject-02,0.01871101871101872,0.31843643384059334,0.869845680115099
edges,densenet121,4,subject-03,0.026028547439126824,0.31843643384059334,0.869845680115099
edges,densenet121,4,subject-04,0.04143337066069424,0.31843643384059334,0.869845680115099
edges,densenet121,4,subject-05,0.06614785992217896,0.31843643384059334,0.869845680115099
edges,densenet121,4,subject-06,0.026028547439126824,0.31843643384059334,0.869845680115099
edges,densenet121,4,subject-07,0.08045977011494253,0.31843643384059334,0.869845680115099
edges,densenet121,4,subject-08,0.007993441278950544,0.31843643384059334,0.869845680115099
edges,densenet121,4,subject-09,0.04814609850581079,0.31843643384059334,0.869845680115099
edges,densenet121,4,subject-10,0.029740561063066794,0.31843643384059334,0.869845680115099
edges,densenet121,5,subject-01,0.07380607814761217,0.31843643384059334,0.869845680115099
edges,densenet121,5,subject-02,0.024811218985976314,0.31843643384059334,0.869845680115099
edges,densenet121,5,subject-03,0.03352198519808452,0.31843643384059334,0.869845680115099
edges,densenet121,5,subject-04,0.03870595031773535,0.31843643384059334,0.869845680115099
edges,densenet121,5,subject-05,0.06061283829121004,0.31843643384059334,0.869845680115099
edges,densenet121,5,subject-06,0.016107966913365305,0.31843643384059334,0.869845680115099
edges,densenet121,5,subject-07,0.0816568047337278,0.31843643384059334,0.869845680115099
edges,densenet121,5,subject-08,0.012030235281592628,0.31843643384059334,0.869845680115099
edges,densenet121,5,subject-09,0.09218268422527316,0.31843643384059334,0.869845680115099
edges,densenet121,5,subject-10,0.037935935279326545,0.31843643384059334,0.869845680115099
edges,densenet121,6,subject-01,0.06672481465329268,0.31843643384059334,0.869845680115099
edges,densenet121,6,subject-02,0.02109704641350218,0.31843643384059334,0.869845680115099
edges,densenet121,6,subject-03,0.02896081771720619,0.31843643384059334,0.869845680115099
edges,densenet121,6,subject-04,0.04761904761904765,0.31843643384059334,0.869845680115099
edges,densenet121,6,subject-05,0.07099035933391766,0.31843643384059334,0.869845680115099
edges,densenet121,6,subject-06,0.02896081771720619,0.31843643384059334,0.869845680115099
edges,densenet121,6,subject-07,0.08837209302325583,0.31843643384059334,0.869845680115099
edges,densenet121,6,subject-08,0.009571369121930863,0.31843643384059334,0.869845680115099
edges,densenet121,6,subject-09,0.11012235817575086,0.31843643384059334,0.869845680115099
edges,densenet121,6,subject-10,0.032948224219084284,0.31843643384059334,0.869845680115099
edges,densenet121,7,subject-01,0.07141277912889675,0.31843643384059334,0.869845680115099
edges,densenet121,7,subject-02,0.023554603854389674,0.31843643384059334,0.869845680115099
edges,densenet121,7,subject-03,0.03197925669835783,0.31843643384059334,0.869845680115099
edges,densenet121,7,subject-04,0.05396096440872564,0.31843643384059334,0.869845680115099
edges,densenet121,7,subject-05,0.07596623722789868,0.31843643384059334,0.869845680115099
edges,densenet121,7,subject-06,0.03197925669835783,0.31843643384059334,0.869845680115099
edges,densenet121,7,subject-07,0.09647058823529416,0.31843643384059334,0.869845680115099
edges,densenet121,7,subject-08,0.011197971688147002,0.31843643384059334,0.869845680115099
edges,densenet121,7,subject-09,0.08328675237562876,0.31843643384059334,0.869845680115099
edges,densenet121,7,subject-10,0.036249186021272015,0.31843643384059334,0.869845680115099
edges,densenet121,8,subject-01,0.06442880346507854,0.31843643384059334,0.869845680115099
edges,densenet121,8,subject-02,0.019895287958115168,0.31843643384059334,0.869845680115099
edges,densenet121,8,subject-03,0.027484143763213547,0.31843643384059334,0.869845680115099
edges,densenet121,8,subject-04,0.04450704225352116,0.31843643384059334,0.869845680115099
edges,densenet121,8,subject-05,0.06855277475516863,0.31843643384059334,0.869845680115099
edges,densenet121,8,subject-06,0.027484143763213547,0.31843643384059334,0.869845680115099
edges,densenet121,8,subject-07,0.084393063583815,0.31843643384059334,0.869845680115099
edges,densenet121,8,subject-08,0.008776458440887912,0.31843643384059334,0.869845680115099
edges,densenet121,8,subject-09,0.0790568654646324,0.31843643384059334,0.869845680115099
edges,densenet121,8,subject-10,0.031332979288369575,0.31843643384059334,0.869845680115099
edges,densenet121,9,subject-01,0.06672481465329261,0.31843643384059334,0.869845680115099
edges,densenet121,9,subject-02,0.02109704641350211,0.31843643384059334,0.869845680115099
edges,densenet121,9,subject-03,0.02896081771720612,0.31843643384059334,0.869845680115099
edges,densenet121,9,subject-04,0.04761904761904765,0.31843643384059334,0.869845680115099
edges,densenet121,9,subject-05,0.07099035933391758,0.31843643384059334,0.869845680115099
edges,densenet121,9,subject-06,0.02896081771720612,0.31843643384059334,0.869845680115099
edges,densenet121,9,subject-07,0.08837209302325583,0.31843643384059334,0.869845680115099
edges,densenet121,9,subject-08,0.009571369121930828,0.31843643384059334,0.869845680115099
edges,densenet121,9,subject-09,0.06562847608453835,0.31843643384059334,0.869845680115099
edges,densenet121,9,subject-10,0.032948224219084284,0.31843643384059334,0.869845680115099
edges,densenet169,0,subject-01,0.09154764692109577,0.31843643384059334,0.8032960558604706
edges,densenet169,0,subject-02,-0.0022779043280182557,0.31843643384059334,0.8032960558604706
edges,densenet169,0,subject-03,0.026629935720844895,0.31843643384059334,0.8032960558604706
edges,densenet169,0,subject-04,0.0810157194679565,0.31843643384059334,0.8032960558604706
edges,densenet169,0,subject-05,0.040902679830747496,0.31843643384059334,0.8032960558604706
edges,densenet169,0,subject-06,0.008264462809917423,0.31843643384059334,0.8032960558604706
edges,densenet169,0,subject-07,0.15061728395061733,0.31843643384059334,0.8032960558604706
edges,densenet169,0,subject-08,0.00022517451024539544,0.31843643384059334,0.8032960558604706
edges,densenet169,0,subject-09,0.08727895037079281,0.31843643384059334,0.8032960558604706
edges,densenet169,0,subject-10,0.06890988707075367,0.31843643384059334,0.8032960558604706
edges,densenet169,1,subject-01,0.09154764692109577,0.31843643384059334,0.8032960558604706
edges,densenet169,1,subject-02,-0.0022779043280182557,0.31843643384059334,0.8032960558604706
edges,densenet169,1,subject-03,0.026629935720844895,0.31843643384059334,0.8032960558604706
edges,densenet169,1,subject-04,0.0810157194679565,0.31843643384059334,0.8032960558604706
edges,densenet169,1,subject-05,0.040902679830747496,0.31843643384059334,0.8032960558604706
edges,densenet169,1,subject-06,0.008264462809917423,0.31843643384059334,0.8032960558604706
edges,densenet169,1,subject-07,0.17037037037037034,0.31843643384059334,0.8032960558604706
edges,densenet169,1,subject-08,0.00022517451024539544,0.31843643384059334,0.8032960558604706
edges,densenet169,1,subject-09,0.1100969766115229,0.31843643384059334,0.8032960558604706
edges,densenet169,1,subject-10,0.06890988707075367,0.31843643384059334,0.8032960558604706
edges,densenet169,2,subject-01,0.10828025477707011,0.31843643384059334,0.8032960558604706
edges,densenet169,2,subject-02,0.0047846889952153785,0.31843643384059334,0.8032960558604706
edges,densenet169,2,subject-03,0.036608863198458644,0.31843643384059334,0.8032960558604706
edges,densenet169,2,subject-04,0.08312342569269532,0.31843643384059334,0.8032960558604706
edges,densenet169,2,subject-05,0.05604719764011802,0.31843643384059334,0.8032960558604706
edges,densenet169,2,subject-06,0.017341040462427803,0.31843643384059334,0.8032960558604706
edges,densenet169,2,subject-07,0.15897435897435896,0.31843643384059334,0.8032960558604706
edges,densenet169,2,subject-08,0.005210800568450944,0.31843643384059334,0.8032960558604706
edges,densenet169,2,subject-09,0.09617612977983758,0.31843643384059334,0.8032960558604706
edges,densenet169,2,subject-10,0.06234896085065253,0.31843643384059334,0.8032960558604706
edges,densenet169,3,subject-01,0.11122083693371179,0.31843643384059334,0.8032960558604706
edges,densenet169,3,subject-02,0.006031363088057816,0.31843643384059334,0.8032960558604706
edges,densenet169,3,subject-03,0.03836813987372507,0.31843643384059334,0.8032960558604706
edges,densenet169,3,subject-04,0.08687381103360806,0.31843643384059334,0.8032960558604706
edges,densenet169,3,subject-05,0.0587069606143175,0.31843643384059334,0.8032960558604706
edges,densenet169,3,subject-06,0.018941233608547867,0.31843643384059334,0.8032960558604706
edges,densenet169,3,subject-07,0.16387096774193552,0.31843643384059334,0.8032960558604706
edges,densenet169,3,subject-08,0.006092462071436996,0.31843643384059334,0.8032960558604706
edges,densenet169,3,subject-09,0.10543130990415343,0.31843643384059334,0.8032960558604706
edges,densenet169,3,subject-10,0.06444146668290891,0.31843643384059334,0.8032960558604706
edges,densenet169,4,subject-01,0.1025331724969844,0.31843643384059334,0.8032960558604706
edges,densenet169,4,subject-02,0.002352941176470622,0.31843643384059334,0.8032960558604706
edges,densenet169,4,subject-03,0.03317535545023702,0.31843643384059334,0.8032960558604706
edges,densenet169,4,subject-04,0.055900621118012424,0.31843643384059334,0.8032960558604706
edges,densenet169,4,subject-05,0.0508474576271186,0.31843643384059334,0.8032960558604706
edges,densenet169,4,subject-06,-0.004739336492890894,0.31843643384059334,0.8032960558604706
edges,densenet169,4,subject-07,0.1493670886075949,0.31843643384059334,0.8032960558604706
edges,densenet169,4,subject-08,0.0034924330616995353,0.31843643384059334,0.8032960558604706
edges,densenet169,4,subject-09,0.12391930835734864,0.31843643384059334,0.8032960558604706
edges,densenet169,4,subject-10,0.03923900118906061,0.31843643384059334,0.8032960558604706
edges,densenet169,5,subject-01,0.09423281047293317,0.31843643384059334,0.8032960558604706
edges,densenet169,5,subject-02,-0.0011481056257175823,0.31843643384059334,0.8032960558604706
edges,densenet169,5,subject-03,0.028227672373901027,0.31843643384059334,0.8032960558604706
edges,densenet169,5,subject-04,0.06512477175897749,0.31843643384059334,0.8032960558604706
edges,densenet169,5,subject-05,0.043334122661614925,0.31843643384059334,0.8032960558604706
edges,densenet169,5,subject-06,0.00971772327626103,0.31843643384059334,0.8032960558604706
edges,densenet169,5,subject-07,0.15527950310559005,0.31843643384059334,0.8032960558604706
edges,densenet169,5,subject-08,0.0010216823703030572,0.31843643384059334,0.8032960558604706
edges,densenet169,5,subject-09,0.11924506720045759,0.31843643384059334,0.8032960558604706
edges,densenet169,5,subject-10,0.052374869353152845,0.31843643384059334,0.8032960558604706
edges,densenet169,6,subject-01,0.10828025477707011,0.31843643384059334,0.8032960558604706
edges,densenet169,6,subject-02,0.023923444976076555,0.31843643384059334,0.8032960558604706
edges,densenet169,6,subject-03,0.01734104046242772,0.31843643384059334,0.8032960558604706
edges,densenet169,6,subject-04,0.08312342569269522,0.31843643384059334,0.8032960558604706
edges,densenet169,6,subject-05,0.07571288102261542,0.31843643384059334,0.8032960558604706
edges,densenet169,6,subject-06,-0.0019267822736031275,0.31843643384059334,0.8032960558604706
edges,densenet169,6,subject-07,0.13846153846153833,0.31843643384059334,0.8032960558604706
edges,densenet169,6,subject-08,0.00521080056845086,0.31843643384059334,0.8032960558604706
edges,densenet169,6,subject-09,0.09617612977983758,0.31843643384059334,0.8032960558604706
edges,densenet169,6,subject-10,0.06234896085065245,0.31843643384059334,0.8032960558604706
edges,densenet169,7,subject-01,0.10828025477707011,0.31843643384059334,0.8032960558604706
edges,densenet169,7,subject-02,0.004784688995215294,0.31843643384059334,0.8032960558604706
edges,densenet169,7,subject-03,0.03660886319845857,0.31843643384059334,0.8032960558604706
edges,densenet169,7,subject-04,0.06297229219143577,0.31843643384059334,0.8032960558604706
edges,densenet169,7,subject-05,0.056047197640117945,0.31843643384059334,0.8032960558604706
edges,densenet169,7,subject-06,-0.0019267822736031275,0.31843643384059334,0.8032960558604706
edges,densenet169,7,subject-07,0.13846153846153833,0.31843643384059334,0.8032960558604706
edges,densenet169,7,subject-08,0.00521080056845086,0.31843643384059334,0.8032960558604706
edges,densenet169,7,subject-09,0.14252607184241006,0.31843643384059334,0.8032960558604706
edges,densenet169,7,subject-10,0.04301594973417104,0.31843643384059334,0.8032960558604706
edges,densenet169,8,subject-01,0.08056985514186533,0.31843643384059334,0.8032960558604706
edges,densenet169,8,subject-02,0.03850641773628943,0.31843643384059334,0.8032960558604706
edges,densenet169,8,subject-03,0.05030559473436774,0.31843643384059334,0.8032960558604706
edges,densenet169,8,subject-04,0.09191856878470082,0.31843643384059334,0.8032960558604706
edges,densenet169,8,subject-05,0.08675799086757989,0.31843643384059334,0.8032960558604706
edges,densenet169,8,subject-06,0.031499764927127485,0.31843643384059334,0.8032960558604706
edges,densenet169,8,subject-07,0.14465408805031446,0.31843643384059334,0.8032960558604706
edges,densenet169,8,subject-08,0.021124321828465954,0.31843643384059334,0.8032960558604706
edges,densenet169,8,subject-09,0.1376832423110089,0.31843643384059334,0.8032960558604706
edges,densenet169,8,subject-10,0.05626990680665333,0.31843643384059334,0.8032960558604706
edges,densenet169,9,subject-01,0.09972464982640973,0.31843643384059334,0.8032960558604706
edges,densenet169,9,subject-02,0.019836639439906684,0.31843643384059334,0.8032960558604706
edges,densenet169,9,subject-03,0.031499764927127485,0.31843643384059334,0.8032960558604706
edges,densenet169,9,subject-04,0.07217766810610735,0.31843643384059334,0.8032960558604706
edges,densenet169,9,subject-05,0.06753184330689735,0.31843643384059334,0.8032960558604706
edges,densenet169,9,subject-06,0.012693935119887227,0.31843643384059334,0.8032960558604706
edges,densenet169,9,subject-07,0.14465408805031446,0.31843643384059334,0.8032960558604706
edges,densenet169,9,subject-08,0.002654969410135103,0.31843643384059334,0.8032960558604706
edges,densenet169,9,subject-09,0.1376832423110089,0.31843643384059334,0.8032960558604706
edges,densenet169,9,subject-10,0.05626990680665333,0.31843643384059334,0.8032960558604706
silhouette,alexnet,0,subject-01,0.24719101123595516,0.47570932146476874,0.9009671326760208
silhouette,alexnet,0,subject-02,0.36236162361623614,0.47570932146476874,0.9009671326760208
silhouette,alexnet,0,subject-03,0.24719101123595516,0.47570932146476874,0.9009671326760208
silhouette,alexnet,0,subject-04,0.263456090651558,0.47570932146476874,0.9009671326760208
silhouette,alexnet,0,subject-05,0.27324343506032645,0.47570932146476874,0.9009671326760208
silhouette,alexnet,0,subject-06,0.31988472622478387,0.47570932146476874,0.9009671326760208
silhouette,alexnet,0,subject-07,0.28307254623044087,0.47570932146476874,0.9009671326760208
silhouette,alexnet,0,subject-08,0.3462109955423477,0.47570932146476874,0.9009671326760208
silhouette,alexnet,0,subject-09,0.3157519600855309,0.47570932146476874,0.9009671326760208
