Key,O1,O1_Std,I1,I1_Std,I1N,I1N_Std
edges,0.9994675026461529,0.00030474678749757924,0.9980762031406248,0.000258562017317459,0.9955301096460829,0.0006804292338948064
silhouette,0.9989882379405154,0.0003961863549420409,0.9968025423424851,0.00048300616953638007,0.9918616195597879,0.001190019522958265
cue-conflict,0.9988184802267275,0.0004253636906263414,0.9945026603207128,0.00027433577355281816,0.9939489889120419,0.0003067098685127672
