Key,O1,O1_Std,I1,I1_Std,I1N,I1N_Std
edges,0.6713616180273787,0.03991356160613826,0.7718291393125865,0.03334525031482224,0.8316492231873621,0.022349423874360074
silhouette,0.8893739109472062,0.10756613768112341,0.9137956458590694,0.008562956648712875,0.8638596313588932,0.009789223364518831
cue-conflict,0.976957442447756,0.012459741855614314,0.9055924390504166,0.003041173569001978,0.8766689720398062,0.004449521826602121
