Key,O1,O1_Std,I1,I1_Std,I1N,I1N_Std
edges,0.5814623811790253,0.05313282919324737,0.8815459610932892,0.029472144738229084,0.9078175857527169,0.006325232192358133
silhouette,0.8104043412215309,0.08079232567227414,0.8944266245588832,0.020002911307616073,0.8821777670965906,0.021450984530367315
cue-conflict,0.9884418735878582,0.0042189039024569655,0.945184370559421,0.0031894735194321947,0.9318135234210541,0.003993885558200965
