Key,O1,O1_Std,I1,I1_Std,I1N,I1N_Std
edges,0.9995503809581635,0.00020665748812289192,0.9972052556917873,0.0003070090108189841,0.9951559569144273,0.000588054290172676
silhouette,0.9997605789590207,7.537945752057913e-05,0.9983397503354784,0.00017768819127853024,0.9929363844291045,0.0007778673462130793
cue-conflict,0.9995778651748644,0.00013246357714960104,0.9960049599206154,0.00025934623714723076,0.9949908733175686,0.00033928601196782967
