Key,O1,O1_Std,I1,I1_Std,I1N,I1N_Std
edges,0.8403488832128531,0.060987550776909615,0.8139416966287463,0.01682689521267788,0.8101897489080597,0.02517410642191152
silhouette,0.8776897168132927,0.0037194573821632106,0.9222961179761884,0.01055175326243846,0.9285356044100542,0.01935574374038029
cue-conflict,0.9955477276954776,0.001986669022803397,0.9387782732308321,0.002430406815403182,0.9309588933564417,0.0028958538998666798
