Key,O1,O1_Std,I1,I1_Std,I1N,I1N_Std
edges,0.9994156799711291,0.0002118488015183584,0.9946901398723798,0.00036895622930932173,0.9881803382826927,0.0010245492223817715
silhouette,0.999464182002788,0.00016292798629957827,0.9962825243642783,0.0004289861647251315,0.9881166220836173,0.0014196192239656056
cue-conflict,0.9993645361345491,0.00019454367644008056,0.9928868399252018,0.0003718948189974506,0.990782425435286,0.0004963503995325776
