Key,O1,O1_Std,I1,I1_Std,I1N,I1N_Std
edges,0.9989518728049646,0.0003861178648338349,0.9901966662817434,0.0009314305449870023,0.9810016317984769,0.0019123512617685284
silhouette,0.9994846849330395,0.00021024030758776233,0.9955705516928413,0.0006024458880803653,0.9864369937489261,0.0017283087829492157
cue-conflict,0.9987816298290048,0.0003076898383807053,0.9909594027185884,0.00035846523114480076,0.9882918009764271,0.0005063701654959362
