Key,O1,O1_Std,I1,I1_Std,I1N,I1N_Std
edges,0.5396179563304013,0.15771199008710846,0.8925722122178797,0.016068708349785982,0.8656583309306363,0.015404642881038457
silhouette,0.7306561402101795,0.016407731624390194,0.9500965670393173,0.010322839459883895,0.9125613863734822,0.017874611124868905
cue-conflict,0.9966034817092622,0.0014139224901270557,0.9400363315815596,0.004704503934287909,0.9312395495544914,0.0055587996129452255
