Key,O1,O1_Std,I1,I1_Std,I1N,I1N_Std
edges,0.8601925721774115,0.10617401910652993,0.8782968652239566,0.01378805915481866,0.8302652656772833,0.01998760204142011
silhouette,0.9546142644066784,0.003623338725422319,0.9175455834559626,0.014430582537629048,0.8935239647004096,0.03150765422868238
cue-conflict,0.9900031446397323,0.006829097669012237,0.9184656937673259,0.0035368927278380787,0.9006916909492562,0.004108810483833498
