Key,O1,O1_Std,I1,I1_Std,I1N,I1N_Std
edges,0.8220767117495728,0.002074347991553354,0.9555006877838041,0.008943754439322814,0.8937104061921934,0.022604969790235827
silhouette,0.933713830429449,0.06636628716638586,0.9626303294909443,0.020979897118447874,0.9808219926155836,0.009165617197401029
cue-conflict,0.9995790326806967,0.00020789740563759588,0.9689248975803391,0.0022036116674345654,0.9610442605887147,0.0027028865054259986
