Key,O1,O1_Std,I1,I1_Std,I1N,I1N_Std
edges,0.9991746506899434,0.0004911669072342297,0.9770068786451824,0.009022155262285218,0.9675991475003591,0.013582433604792497
silhouette,0.9080400686587724,0.046291340192258695,0.9052508545728276,0.028259926153173527,0.8871702822104914,0.010344785164729718
cue-conflict,0.9931266516508567,0.0024322764781859975,0.9456031586284868,0.0021961379832050954,0.9392199323684313,0.002421528671199303
