Key,O1,O1_Std,I1,I1_Std,I1N,I1N_Std
edges,0.9287077971277611,0.06970640334767815,0.9015978478608637,0.07064327044291119,0.9529470654130009,0.022292926189972473
silhouette,0.9984878512038297,0.0008128671146374816,0.9835425100272103,0.002175214573821977,0.9700167269707517,0.0043939337357329
cue-conflict,0.9983966426717142,0.00046111749508538917,0.9559477849831026,0.0018796698148854398,0.9397672691687523,0.0025681143611006657
