Key,O1,O1_Std,I1,I1_Std,I1N,I1N_Std
edges,0.999525700811547,0.00014562738882193099,0.9954539827226435,0.0004446232547369921,0.9940216848142491,0.0005697893887211063
silhouette,0.9998052449458715,4.5510843254587776e-05,0.998337466376508,0.00017524601148250865,0.9955216086384626,0.0004759278400728449
cue-conflict,0.9998189697513871,6.876090360684516e-05,0.9969769751282339,0.00013935951859692582,0.9962507114764362,0.00017444792976871232
