Key,O1,O1_Std,I1,I1_Std,I1N,I1N_Std
edges,0.6908522326306974,0.010245163566690838,0.8961038935184803,0.009104289999665763,0.8380656339445448,0.01730625878920073
silhouette,0.9231130888233311,0.003193912175706511,0.9080926898468185,0.019153754090105942,0.9290181806099771,0.015134225604447896
cue-conflict,0.98991364340391,0.010536795565616,0.9184653947077823,0.004258870274712024,0.8967308596269093,0.0053303694553033625
