,image domain,model,accuracy corr,accuracy corr std,human accuracy ceiling,model accuracy ceiling,dprime corr,dprime corr std,human dprime ceiling,model dprime ceiling,accnorm corr,accnorm corr std,dpnorm corr,dpnorm corr std
0,edges,alexnet,0.1734794789452237,0.0607554815556097,0.6815771384848986,1,0.2798724025497813,0.0446152792861708,0.6557130821164314,1,0.21013122949643467,0.07359155166680723,0.3456234108601861,0.05509684007026513
1,edges,resnet18,0.1638549756435102,0.0711052236177879,0.6815771384848986,1,0.2632229696313229,0.0535014196060891,0.6557130821164314,1,0.19847331627016698,0.08612792794439085,0.3250624918780371,0.0660706199026875
2,edges,resnet34,0.2006314212527427,0.036984704632031,0.6815771384848986,1,0.2059809054389913,0.0441161989062078,0.6557130821164314,1,0.24301967863742346,0.044798621163400304,0.2543724299405714,0.054480509693833924
3,edges,resnet50,0.2119788868212776,0.0445839014018239,0.6815771384848986,1,0.2028342933058229,0.0426778076776139,0.6557130821164314,1,0.2567645717284247,0.05400333269545487,0.25048657764426907,0.05270419420845995
4,edges,resnet101,0.2274230014073623,0.0403283156713811,0.6815771384848986,1,0.1991445807600994,0.0469485807423431,0.6557130821164314,1,0.2754716303741479,0.0488486511895934,0.24593003322070894,0.057978308912852654
5,edges,vgg11,0.1604406584399343,0.0543454382705597,0.6815771384848986,1,0.1518913673492063,0.0472571243575736,0.6557130821164314,1,0.19433764168640383,0.06582723115580187,0.18757552364996916,0.058359339324295705
6,edges,vgg13,0.1701293689106692,0.0651305668580526,0.6815771384848986,1,0.2271065859501413,0.0524843883238781,0.6557130821164314,1,0.20607332740455928,0.07889097992969929,0.2804612107152585,0.06481465533631069
7,edges,vgg16,0.1280139737015488,0.081357334283918,0.6815771384848986,1,0.1784806654468791,0.0584158933950565,0.6557130821164314,1,0.15506003274960445,0.0985460458238413,0.22041150110673646,0.07213966128744415
8,edges,vgg19,0.1888938392138379,0.0355310947907575,0.6815771384848986,1,0.2059430080383026,0.0452557492243977,0.6557130821164314,1,0.2288022475029369,0.04303790096172525,0.25432562922435414,0.05588777694930956
9,edges,densenet121,0.2428294125905953,0.0381431968478362,0.6815771384848986,1,0.2557357332908033,0.0455353316925842,0.6557130821164314,1,0.29413301985804513,0.04620187297825076,0.3158162634598334,0.056233042310920696
10,edges,densenet169,0.2356537126649469,0.0383169590703659,0.6815771384848986,1,0.2511026876101498,0.046033587026858,0.6557130821164314,1,0.2854412791574054,0.04641234668777652,0.31009476667690683,0.05684835381195504
11,silhouette,alexnet,0.5394366189084954,0.0405673890928476,0.8277379133715534,1,0.5273740220398756,0.0564271855299842,0.6228299782658557,1,0.5929171339527721,0.0445892978521695,0.6682423243856946,0.0714996037750384
12,silhouette,resnet18,0.5156406873195593,0.0378889462479915,0.8277379133715534,1,0.5229355625262351,0.0460945493812407,0.6228299782658557,1,0.5667620397991779,0.04164531036714899,0.6626182959388351,0.058406989219697385
13,silhouette,resnet34,0.5477262433230083,0.0394939116117734,0.8277379133715534,1,0.5702864566330925,0.047216653930569,0.6228299782658557,1,0.6020286035436634,0.04340939428401867,0.7226172155240604,0.05982882215213222
14,silhouette,resnet50,0.5132362713454447,0.0391983642311658,0.8277379133715534,1,0.5351260340687032,0.0542185269364017,0.6228299782658557,1,0.5641192465993264,0.04308454591497082,0.678064997328083,0.06870098440686935
15,silhouette,resnet101,0.5544686397189085,0.0374449352910224,0.8277379133715534,1,0.5552756023083131,0.0484750717314154,0.6228299782658557,1,0.6094394507255244,0.04115727953123274,0.703596771274254,0.06142337933762504
16,silhouette,vgg11,0.4383297738149923,0.0356833758543407,0.8277379133715534,1,0.4740403983774834,0.0507858798306738,0.6228299782658557,1,0.48178641216909635,0.039221076581944375,0.6006626121613142,0.06435143364239503
17,silhouette,vgg13,0.5042038051112439,0.0334393079161189,0.8277379133715534,1,0.5392491521757403,0.0464033760305224,0.6228299782658557,1,0.5541912887922648,0.03675452855074467,0.6832894526717611,0.0587983073910969
18,silhouette,vgg16,0.4867866760146261,0.0402123865907256,0.8277379133715534,1,0.538149298493212,0.0413950735763383,0.6228299782658557,1,0.5350474006992619,0.04419909989614245,0.6818958140953784,0.05245222371358594
19,silhouette,vgg19,0.4569847989864958,0.0482244873389249,0.8277379133715534,1,0.5117588404053505,0.0446858727217766,0.6228299782658557,1,0.5022909231177328,0.053005531728996975,0.6484561293228462,0.05662203712519132
20,silhouette,densenet121,0.5434160970792319,0.036618860033281,0.8277379133715534,1,0.577484319726884,0.0437611929287528,0.6228299782658557,1,0.597291143259732,0.040249305995360474,0.7317377193095911,0.055450363610040465
21,silhouette,densenet169,0.5021423821965699,0.0408559658342087,0.8277379133715534,1,0.492632798530103,0.0546817924889008,0.6228299782658557,1,0.5519254934724992,0.04490648450286345,0.6242212786383597,0.06928799407490797
22,cue-conflict,alexnet,0.1866278311315555,0.0210794664697293,0.7228302656528401,1,0.2290120200729561,0.0246507691555728,0.6033446913429416,1,0.21951198888327725,0.024793706176153785,0.2948326185742267,0.031735674038816816
23,cue-conflict,resnet18,0.2547990683989627,0.0171422654610141,0.7228302656528401,1,0.3212903028516661,0.0212111355774414,0.6033446913429416,1,0.2996951201261936,0.02016276330543536,0.41363270487761306,0.027307451561877603
24,cue-conflict,resnet34,0.2760825642597724,0.0139571074573523,0.7228302656528401,1,0.3239969754450725,0.018954875832471,0.6033446913429416,1,0.3247288060371766,0.016416374762783154,0.4171173052408729,0.024402717703011497
25,cue-conflict,resnet50,0.2427564218380011,0.0145299288243063,0.7228302656528401,1,0.2917578013478784,0.0180667393866943,0.6033446913429416,1,0.2855305376950148,0.01709012827946135,0.37561223438599783,0.02325932097703994
26,cue-conflict,resnet101,0.2813559770064199,0.0155726839952444,0.7228302656528401,1,0.3342853083803998,0.0178187348557035,0.6033446913429416,1,0.33093140354474254,0.018316618777170626,0.4303626193476159,0.022940037188935728
27,cue-conflict,vgg11,0.2088957825720401,0.0198521424221755,0.7228302656528401,1,0.2764488317992252,0.0237107260722597,0.6033446913429416,1,0.2457035932084187,0.023350125435546574,0.3559032969325636,0.030525452131086823
28,cue-conflict,vgg13,0.2219102404434301,0.0185620144168685,0.7228302656528401,1,0.2793289778216549,0.0223823312530838,0.6033446913429416,1,0.2610112218416456,0.021832674567463958,0.35961122891534153,0.028815261884682735
29,cue-conflict,vgg16,0.1764468955606452,0.0199111454201531,0.7228302656528401,1,0.2588910179828671,0.0213350551330449,0.6033446913429416,1,0.20753715424948851,0.02341952486733341,0.33329917238806817,0.02746698697429611
30,cue-conflict,vgg19,0.2236220151317037,0.0189005161298316,0.7228302656528401,1,0.2732534941346354,0.0211493865086085,0.6033446913429416,1,0.26302461429262536,0.022230820887883595,0.3517895837284281,0.027227955124735467
31,cue-conflict,densenet121,0.2285444801132215,0.0183076621280297,0.7228302656528401,1,0.3264279157749905,0.0187683075746188,0.6033446913429416,1,0.26881442641094533,0.021533504950255786,0.4202469248252034,0.024162527655397958
32,cue-conflict,densenet169,0.2310634236797338,0.0169098018638285,0.7228302656528401,1,0.3029104219264729,0.0181673154113538,0.6033446913429416,1,0.2717772123406606,0.019889339206511973,0.3899702420054421,0.02338880366841439
