,image domain,model,accuracy corr,accuracy corr std,human accuracy ceiling,model accuracy ceiling,dprime corr,dprime corr std,human dprime ceiling,model dprime ceiling,accnorm corr,accnorm corr std,dpnorm corr,dpnorm corr std
0,edges,alexnet,0.6791362547474377,0.1215284768600628,0.8756914808072016,1,0.7472128429493721,0.1163009707466697,0.848716621579829,1,0.7257404889075731,0.12986810171902022,0.8110786582239482,0.12624145341375356
1,edges,resnet18,0.5355667126035295,0.1290533304156947,0.8756914808072016,1,0.6595603417098164,0.1351103527890832,0.848716621579829,1,0.5723188021997934,0.13790933182600826,0.7159343178045092,0.1466585119439106
2,edges,resnet34,0.5239062155916828,0.1341440269001782,0.8756914808072016,1,0.5954757481892816,0.1605270578229807,0.848716621579829,1,0.5598581291859075,0.1433493661780295,0.6463722825478638,0.1742476349225747
3,edges,resnet50,0.5136458188494799,0.1336285846562668,0.8756914808072016,1,0.5946683317812702,0.169918506887023,0.848716621579829,1,0.5488936352481759,0.14279855284199433,0.6454958546023096,0.184441790413232
4,edges,resnet101,0.523838464949295,0.133883677186927,0.8756914808072016,1,0.5943407274162559,0.1757921506193155,0.848716621579829,1,0.55978572930446,0.14307115053741093,0.6451402492198387,0.19081746653045323
5,edges,vgg11,0.4199283513224434,0.1230563850858804,0.8756914808072016,1,0.4938702476470855,0.1479694722895631,0.848716621579829,1,0.448745012307195,0.13150085929168603,0.5360823513381017,0.16061672678029196
6,edges,vgg13,0.5234638602884983,0.1281433316733251,0.8756914808072016,1,0.6069178290269474,0.1397908827694904,0.848716621579829,1,0.5593854182214143,0.13693688641821863,0.6587923415185749,0.15173909642811337
7,edges,vgg16,0.5394942871425104,0.1417132303346821,0.8756914808072016,1,0.6431136938429692,0.1580591965647481,0.848716621579829,1,0.5765158979169126,0.1514379895769388,0.6980819411892053,0.1715688404975359
8,edges,vgg19,0.5009309277850726,0.155177025235698,0.8756914808072016,1,0.6015546412511352,0.1666659694167725,0.848716621579829,1,0.5353062127052266,0.16582570783775874,0.6529707510760997,0.1809112518898562
9,edges,densenet121,0.5219617916232503,0.128136287082933,0.8756914808072016,1,0.6792460762182997,0.1278023881593366,0.848716621579829,1,0.5577802733924208,0.13692935840828016,0.7373026324446463,0.13872592057831415
10,edges,densenet169,0.4673896702027301,0.1421447192323123,0.8756914808072016,1,0.5913528535315864,0.1495418453870647,0.848716621579829,1,0.4994632599748696,0.1518990884526582,0.6418969956219021,0.16232349383359254
11,silhouette,alexnet,0.7758083635998916,0.0775351393124498,0.9322117479877028,1,0.8805524272964032,0.0633268445927416,0.9545539676335728,1,0.8035208886430637,0.0803047594799249,0.9012701240622926,0.0648168028538769
12,silhouette,resnet18,0.7853486402489958,0.0593725568285094,0.9322117479877028,1,0.8876118792681869,0.0449125673251246,0.9545539676335728,1,0.8134019519708914,0.06149339432548152,0.9084956712951316,0.045969273231525234
13,silhouette,resnet34,0.7574921503533094,0.0859194108952624,0.9322117479877028,1,0.8582007896341111,0.0676572336349075,0.9545539676335728,1,0.7845504049063612,0.08898852427151047,0.8783925955649367,0.06924907758083887
14,silhouette,resnet50,0.7756165470700408,0.0642560052191415,0.9322117479877028,1,0.8829091517440492,0.0424971576988187,0.9545539676335728,1,0.8033222202659829,0.0665512835860141,0.9036822976813377,0.04349703368498748
15,silhouette,resnet101,0.8004891082861708,0.0571190146513955,0.9322117479877028,1,0.8851395243509463,0.0466949591765885,0.9545539676335728,1,0.8290832502173446,0.05915935373284484,0.9059651466450221,0.0477936013184158
16,silhouette,vgg11,0.7347164309627015,0.0648123899809009,0.9322117479877028,1,0.8599385762075085,0.0458745833847655,0.9545539676335728,1,0.7609611177281366,0.06712754287783444,0.8801712688977766,0.04695392366975589
17,silhouette,vgg13,0.7762830545583685,0.0555869425245321,0.9322117479877028,1,0.8787975178331353,0.0412200528415953,0.9545539676335728,1,0.8040125359604713,0.057572554705401714,0.8994739249710769,0.04218988101874102
18,silhouette,vgg16,0.723521625202852,0.0729374771453758,0.9322117479877028,1,0.8660787527977021,0.0560614249695541,0.9545539676335728,1,0.7493664241228741,0.07554286496640664,0.8864559119759854,0.05738044194887125
19,silhouette,vgg19,0.7600542912482083,0.0678055160184745,0.9322117479877028,1,0.8700047607095596,0.0481423700542216,0.9545539676335728,1,0.7872040676216547,0.07022758588635784,0.8904742912661923,0.04927506697658085
20,silhouette,densenet121,0.7907630556380771,0.0636412682071867,0.9322117479877028,1,0.8941080414597424,0.0458823513695588,0.9545539676335728,1,0.8190097748161231,0.06591458765270955,0.9151446756278871,0.04696187442021815
21,silhouette,densenet169,0.6757286088911176,0.1278995328671605,0.9322117479877028,1,0.8194620205568605,0.0892996984625029,0.9545539676335728,1,0.699866201207589,0.13246821138867637,0.838742378121925,0.09140074777731982
22,cue-conflict,alexnet,0.6211811699253887,0.157475248529757,0.9575353848661046,1,0.7171330343436789,0.1214250747574136,0.9664476361046984,1,0.6348057711912054,0.16092921264575077,0.7294752548957244,0.12351486142381111
23,cue-conflict,resnet18,0.616155039124476,0.0942619200858431,0.9575353848661046,1,0.7277189707337632,0.099480192145093,0.9664476361046984,1,0.6296694003646968,0.09632940238875022,0.7402433805804296,0.10119229633387618
24,cue-conflict,resnet34,0.65905549601578,0.0834874937223199,0.9575353848661046,1,0.7645668447001739,0.095261129342696,0.9664476361046984,1,0.6735108091836575,0.0853186564615021,0.7777254250083692,0.09690062133661945
25,cue-conflict,resnet50,0.5732934145260958,0.0977716397218339,0.9575353848661046,1,0.7225835141803869,0.1017707174369053,0.9664476361046984,1,0.5858676755620104,0.09991610203139663,0.735019540234393,0.10352224271909476
26,cue-conflict,resnet101,0.6188485214527479,0.1008156727590661,0.9575353848661046,1,0.7584717562009573,0.076137219379064,0.9664476361046984,1,0.6324219598584012,0.10302690099518973,0.7715254369675907,0.0774475792548378
27,cue-conflict,vgg11,0.5265155906945991,0.089048572640741,0.9575353848661046,1,0.623769156882811,0.1234588819413674,0.9664476361046984,1,0.5380638560489908,0.09100170862466969,0.6345045381009653,0.12558367145329366
28,cue-conflict,vgg13,0.6331200566742248,0.0755225769581496,0.9575353848661046,1,0.7398131394586168,0.0912475504311015,0.9664476361046984,1,0.6470065180532998,0.07717904216900802,0.7525456960376846,0.09281796671137403
29,cue-conflict,vgg16,0.5495754580286312,0.1053801395911577,0.9575353848661046,1,0.6869488316780666,0.1056153776939387,0.9664476361046984,1,0.5616295041646692,0.10769148200264464,0.6987715669064057,0.10743307151469424
30,cue-conflict,vgg19,0.6509992882579885,0.0866050712836136,0.9575353848661046,1,0.7628693656032395,0.0765610409672653,0.9664476361046984,1,0.6652779015776917,0.08850461302918614,0.7759987314416035,0.07787869502593935
31,cue-conflict,densenet121,0.6635365958927326,0.1034459707398348,0.9575353848661046,1,0.7618824229343768,0.1013653618670109,0.9664476361046984,1,0.6780901947170526,0.10571489029522775,0.7749948029925466,0.10310991077577165
32,cue-conflict,densenet169,0.6469480680445261,0.103947574667059,0.9575353848661046,1,0.7680137151925317,0.094523022093225,0.9664476361046984,1,0.6611378244208435,0.10622749609088049,0.7812316178771811,0.09614981088979487
