,image domain,model,accuracy corr,accuracy corr std,human accuracy ceiling,model accuracy ceiling,dprime corr,dprime corr std,human dprime ceiling,model dprime ceiling,accnorm corr,accnorm corr std,dpnorm corr,dpnorm corr std
0,edges,alexnet,0.3454963484242722,0.0487948899001854,0.6815771384848986,1,0.3403964416025618,0.0545656179487415,0.6557130821164314,1,0.41849083777709684,0.05910399472151181,0.4203664888695882,0.06738483258556843
1,edges,resnet18,0.2762456520403086,0.0380913760598851,0.6815771384848986,1,0.3246010203852372,0.0466967611061424,0.6557130821164314,1,0.33460925095701366,0.046139103791071695,0.4008602163419351,0.057667328763354786
2,edges,resnet34,0.2291157726511584,0.0610198182254,0.6815771384848986,1,0.2653402986344595,0.0559556267663055,0.6557130821164314,1,0.2775220406294577,0.0739117358739639,0.3276772494079336,0.06910139907899664
3,edges,resnet50,0.1874907867890085,0.0405070962258448,0.6815771384848986,1,0.2399346700882227,0.0472752652600989,0.6557130821164314,1,0.227102766199039,0.04906520347547716,0.29630302346353943,0.05838174210695578
4,edges,resnet101,0.1950267889246179,0.0569979432953954,0.6815771384848986,1,0.2224119048369135,0.0527187911991465,0.6557130821164314,1,0.23623093169660409,0.0690401422476676,0.2746635983587987,0.06510412696883897
5,edges,vgg11,0.1659035286131731,0.0329276382069673,0.6815771384848986,1,0.1776020289980628,0.0469467904504449,0.6557130821164314,1,0.20095467577632364,0.039884400984559885,0.21932644476113286,0.057976098023938084
6,edges,vgg13,0.2148297549468228,0.0450892759347337,0.6815771384848986,1,0.2353130534714053,0.0501854009327474,0.6557130821164314,1,0.2602177549406141,0.054615479864688954,0.29059564079829636,0.0619755620337625
7,edges,vgg16,0.1956470381134815,0.0602059616123202,0.6815771384848986,1,0.2300197850074653,0.0517341209810139,0.6557130821164314,1,0.23698222358105359,0.0729259322977711,0.2840588137141033,0.06388812611894132
8,edges,vgg19,0.2166101769962423,0.0518338213027435,0.6815771384848986,1,0.2477129409942701,0.0493793187197121,0.6557130821164314,1,0.26237433436166024,0.06278497414257918,0.3059086598058525,0.06098010524215036
9,edges,densenet121,0.2663922780979084,0.0434169847603501,0.6815771384848986,1,0.2847791664246409,0.0533815579095448,0.6557130821164314,1,0.32267411261215817,0.05258987659053906,0.35168293102460413,0.06592259884732903
10,edges,densenet169,0.1953907058935355,0.0598057707759541,0.6815771384848986,1,0.2356550322696848,0.056057098265126,0.6557130821164314,1,0.2366717349580516,0.07244119143395189,0.29101796139020325,0.06922670948905466
11,silhouette,alexnet,0.4616031266547428,0.0648480667151903,0.8277379133715534,1,0.4806587451825935,0.0613597172077211,0.6228299782658557,1,0.5073671183716859,0.07127719645163909,0.6090488034938539,0.07774967733893448
12,silhouette,resnet18,0.5100276802792421,0.0453051863007496,0.8277379133715534,1,0.5417831135754123,0.0460733747193014,0.6228299782658557,1,0.5605925512428844,0.04979680702617167,0.6865002673589745,0.058380158536499034
13,silhouette,resnet34,0.5180285838115233,0.0558206508426303,0.8277379133715534,1,0.5318968549442479,0.0518187155093312,0.6228299782658557,1,0.5693866757518798,0.06135478970626761,0.6739732634280378,0.06566015285451107
14,silhouette,resnet50,0.4978094843448424,0.0482210955607801,0.8277379133715534,1,0.5317512256724135,0.0499060713004356,0.6228299782658557,1,0.5471630259537855,0.05300180368513394,0.6737887347272633,0.0632366170744749
15,silhouette,resnet101,0.519357488060689,0.0527580207042562,0.8277379133715534,1,0.5321709624525042,0.0469635334356713,0.6228299782658557,1,0.5708473294618696,0.0579885260520195,0.6743205885346865,0.05950808995678091
16,silhouette,vgg11,0.4777335110864285,0.0377513054439742,0.8277379133715534,1,0.5020826201712953,0.0446985352433461,0.6228299782658557,1,0.525096692100187,0.0414940236576964,0.636195267713732,0.05663808196716791
17,silhouette,vgg13,0.5354457641365118,0.0425379087433256,0.8277379133715534,1,0.5297139194269425,0.0451965441157159,0.6228299782658557,1,0.588530620152107,0.04675517762859829,0.6712072380966687,0.057269115337279436
18,silhouette,vgg16,0.4670543758968778,0.0540453736936196,0.8277379133715534,1,0.5192518871608371,0.0436992910323321,0.6228299782658557,1,0.513358812231196,0.05940350905110351,0.6579506640768514,0.05537192693053158
19,silhouette,vgg19,0.4447095234034889,0.0618098027344924,0.8277379133715534,1,0.5135367325254032,0.0485782468259992,0.6228299782658557,1,0.4887986592223307,0.06793771465065865,0.6507089190188872,0.061554113810962784
20,silhouette,densenet121,0.5381054326153379,0.0483005740901789,0.8277379133715534,1,0.5508117011473368,0.0453695983827195,0.6228299782658557,1,0.5914539719536978,0.05308916182918665,0.697940505392782,0.05748839459790749
21,silhouette,densenet169,0.4354354512792906,0.0635291578434463,0.8277379133715534,1,0.4851459205320076,0.0551476691714953,0.6228299782658557,1,0.4786051423730719,0.06982752907503115,0.6147345603952281,0.06987831233906872
22,cue-conflict,alexnet,0.3104867319527601,0.0225930870116029,0.7228302656528401,1,0.3276847813871733,0.023035055552147,0.6033446913429416,1,0.36519504963209876,0.026574029365609098,0.42186502757595734,0.02965558639794856
23,cue-conflict,resnet18,0.3266197271161857,0.0140160074363345,0.7228302656528401,1,0.3689641954388796,0.0163926033292299,0.6033446913429416,1,0.3841707074077683,0.01648565302344328,0.4750086037698932,0.02110401961986873
24,cue-conflict,resnet34,0.3341793507220999,0.0156274196228975,0.7228302656528401,1,0.3663759744164431,0.0189436231197151,0.6033446913429416,1,0.3930623502183921,0.01838099892034679,0.4716764992748945,0.024388230835611136
25,cue-conflict,resnet50,0.2875296756802219,0.0117866353725411,0.7228302656528401,1,0.337200872251074,0.0160990481286602,0.6033446913429416,1,0.33819291897057974,0.013863461613314629,0.4341161486616555,0.020726093393758527
26,cue-conflict,resnet101,0.3371985957097188,0.0139827425451219,0.7228302656528401,1,0.3908003005533755,0.0165816741689375,0.6033446913429416,1,0.3966135915747303,0.016446526798882935,0.5031206480561186,0.021347431519162324
27,cue-conflict,vgg11,0.2878776072623135,0.0130441259255883,0.7228302656528401,1,0.3383987742231892,0.0178755998244815,0.6033446913429416,1,0.33860215671993976,0.015342524251655767,0.4356583409672011,0.023013245781413182
28,cue-conflict,vgg13,0.3289260474421675,0.0146224985377925,0.7228302656528401,1,0.3733167798693527,0.0187641676238647,0.6033446913429416,1,0.3868834055015555,0.017199008942085495,0.48061216931546136,0.024157197836809353
29,cue-conflict,vgg16,0.2789911935721622,0.0154913426543943,0.7228302656528401,1,0.3213331102617179,0.0180822444803616,0.6033446913429416,1,0.3281499410384016,0.018220944946530374,0.41368781561283097,0.02327928240686232
30,cue-conflict,vgg19,0.2918469958146031,0.0180778789634172,0.7228302656528401,1,0.333217442865414,0.0198174518464254,0.6033446913429416,1,0.34327095863699897,0.02126323358092059,0.42898783742146157,0.025513207645122295
31,cue-conflict,densenet121,0.372961469101649,0.0144637144614642,0.7228302656528401,1,0.4108640703018956,0.016188011158337,0.6033446913429416,1,0.43867794724368536,0.017012246827418635,0.5289509681045687,0.020840625386391715
32,cue-conflict,densenet169,0.3559910238678043,0.0154618141704556,0.7228302656528401,1,0.4050877881738075,0.0175811359650347,0.6033446913429416,1,0.41871727919685986,0.018186213490890606,0.5215145183282417,0.022634149737770948
33,edges,vonenet_resnet50,0.2461234565040714,0.0466953772045617,0.6815771384848986,1,0.2782411906956749,0.0529157373514853,0.6557130821164314,1,0.29812301049995,0.05656090901041117,0.3436089749968589,0.06534734209225586
34,edges,vonenet_cornets,0.2369444395021274,0.0453749911589852,0.6815771384848986,1,0.2442520439420403,0.0520964252823521,0.6557130821164314,1,0.28700470336694217,0.05496155936482842,0.30163468697777107,0.06433554732680961
35,silhouette,vonenet_resnet50,0.4657332671900164,0.0592660488482536,0.8277379133715534,1,0.510234003695906,0.0552260692260721,0.6228299782658557,1,0.5119067269246825,0.06514176937953167,0.6465239893530266,0.06997765404441043
36,silhouette,vonenet_cornets,0.4562765367688977,0.0565746090416594,0.8277379133715534,1,0.4908292969430158,0.0594854088109091,0.6228299782658557,1,0.501512442774676,0.06218349639546692,0.6219360388612337,0.07537471735350204
37,cue-conflict,vonenet_resnet50,0.3096052788847543,0.0181653542672909,0.7228302656528401,1,0.3383051647219276,0.0191386700909058,0.6033446913429416,1,0.36415828295645314,0.02136612218984382,0.43553782705543526,0.02463933647296068
38,cue-conflict,vonenet_cornets,0.3273594018804491,0.0159751644804679,0.7228302656528401,1,0.3578508878066052,0.0188455790826662,0.6033446913429416,1,0.38504071418888863,0.018790017043990966,0.46070120807424103,0.02426200785321263
